"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
10000,1358,0.644824311490978,2106
20000,1358,0.644824311490978,2106
30000,1358,0.644824311490978,2106
40000,1358,0.644824311490978,2106
50000,1358,0.644824311490978,2106
60000,1358,0.645130641330166,2105
70000,1358,0.645130641330166,2105
80000,1358,0.645130641330166,2105
90000,1358,0.645130641330166,2105
1e+05,1358,0.645130641330166,2105
110000,1358,0.645130641330166,2105
120000,1358,0.645130641330166,2105
130000,1358,0.645130641330166,2105
140000,1358,0.645130641330166,2105
150000,1358,0.645130641330166,2105
160000,1358,0.645130641330166,2105
170000,1358,0.645437262357414,2104
180000,1358,0.645437262357414,2104
190000,1358,0.645437262357414,2104
2e+05,1358,0.645437262357414,2104
210000,1358,0.64605137963844,2102
220000,1358,0.64605137963844,2102
230000,1358,0.64605137963844,2102
240000,1358,0.64605137963844,2102
250000,1358,0.64605137963844,2102
260000,1358,0.64605137963844,2102
270000,1358,0.64605137963844,2102
280000,1357,0.64588291289862,2101
290000,1357,0.64588291289862,2101
3e+05,1357,0.64588291289862,2101
310000,1357,0.646498332539304,2099
320000,1357,0.646498332539304,2099
330000,1357,0.647423664122137,2096
340000,1356,0.647255369928401,2095
350000,1356,0.647255369928401,2095
360000,1355,0.647396082178691,2093
370000,1355,0.647396082178691,2093
380000,1355,0.647705544933078,2092
390000,1354,0.64753706360593,2091
4e+05,1354,0.64753706360593,2091
410000,1354,0.648157012924844,2089
420000,1354,0.648157012924844,2089
430000,1354,0.648157012924844,2089
440000,1354,0.648157012924844,2089
450000,1354,0.648157012924844,2089
460000,1354,0.648157012924844,2089
470000,1354,0.648157012924844,2089
480000,1354,0.648157012924844,2089
490000,1353,0.647988505747126,2088
5e+05,1353,0.647988505747126,2088
510000,1353,0.647988505747126,2088
520000,1353,0.647988505747126,2088
530000,1353,0.648298993770963,2087
540000,1352,0.648130393096836,2086
550000,1352,0.648130393096836,2086
560000,1352,0.648130393096836,2086
570000,1352,0.648130393096836,2086
580000,1352,0.648130393096836,2086
590000,1352,0.648130393096836,2086
6e+05,1352,0.648130393096836,2086
610000,1351,0.647961630695444,2085
620000,1351,0.648272552783109,2084
630000,1350,0.648414985590778,2082
640000,1350,0.648414985590778,2082
650000,1350,0.648414985590778,2082
660000,1348,0.648076923076923,2080
670000,1348,0.648076923076923,2080
680000,1348,0.648076923076923,2080
690000,1348,0.648076923076923,2080
7e+05,1348,0.648076923076923,2080
710000,1348,0.648076923076923,2080
720000,1348,0.648076923076923,2080
730000,1348,0.648076923076923,2080
740000,1348,0.648076923076923,2080
750000,1347,0.647907647907648,2079
760000,1347,0.648219441770934,2078
770000,1347,0.648219441770934,2078
780000,1347,0.648219441770934,2078
790000,1346,0.648050072219547,2077
8e+05,1346,0.648050072219547,2077
810000,1345,0.647880539499037,2076
820000,1345,0.647880539499037,2076
830000,1345,0.648192771084337,2075
840000,1345,0.648192771084337,2075
850000,1344,0.648023143683703,2074
860000,1344,0.648335745296671,2073
870000,1344,0.648335745296671,2073
880000,1344,0.648335745296671,2073
890000,1344,0.648335745296671,2073
9e+05,1344,0.648335745296671,2073
910000,1344,0.648961854176726,2071
920000,1344,0.64927536231884,2070
930000,1344,0.64927536231884,2070
940000,1344,0.64927536231884,2070
950000,1344,0.64927536231884,2070
960000,1344,0.649589173513775,2069
970000,1344,0.649589173513775,2069
980000,1344,0.649589173513775,2069
990000,1344,0.649589173513775,2069
1e+06,1344,0.649589173513775,2069
1010000,1344,0.649589173513775,2069
1020000,1344,0.649589173513775,2069
1030000,1344,0.649589173513775,2069
1040000,1344,0.649589173513775,2069
1050000,1344,0.649589173513775,2069
1060000,1344,0.649589173513775,2069
1070000,1343,0.649419729206963,2068
1080000,1343,0.649733913884857,2067
1090000,1343,0.649733913884857,2067
1100000,1343,0.649733913884857,2067
1110000,1343,0.649733913884857,2067
1120000,1343,0.650048402710552,2066
1130000,1343,0.650048402710552,2066
1140000,1343,0.650363196125908,2065
1150000,1343,0.650363196125908,2065
1160000,1343,0.650678294573643,2064
1170000,1343,0.650678294573643,2064
1180000,1343,0.650678294573643,2064
1190000,1342,0.65082444228904,2062
1200000,1342,0.65082444228904,2062
1210000,1342,0.651140223192625,2061
1220000,1342,0.651140223192625,2061
1230000,1342,0.651456310679612,2060
1240000,1342,0.651456310679612,2060
1250000,1342,0.651456310679612,2060
1260000,1342,0.651456310679612,2060
1270000,1342,0.651456310679612,2060
1280000,1342,0.651456310679612,2060
1290000,1342,0.651456310679612,2060
1300000,1342,0.651456310679612,2060
1310000,1341,0.651287032540068,2059
1320000,1341,0.651287032540068,2059
1330000,1340,0.651750972762646,2056
1340000,1340,0.651750972762646,2056
1350000,1340,0.651750972762646,2056
1360000,1339,0.651898734177215,2054
1370000,1339,0.651898734177215,2054
1380000,1339,0.651898734177215,2054
1390000,1339,0.651898734177215,2054
1400000,1339,0.651898734177215,2054
1410000,1339,0.651898734177215,2054
1420000,1339,0.651898734177215,2054
1430000,1339,0.651898734177215,2054
1440000,1339,0.652216268874817,2053
1450000,1339,0.652216268874817,2053
1460000,1339,0.652216268874817,2053
1470000,1339,0.652216268874817,2053
1480000,1339,0.652216268874817,2053
1490000,1338,0.652046783625731,2052
1500000,1338,0.652046783625731,2052
1510000,1337,0.651877133105802,2051
1520000,1337,0.651877133105802,2051
1530000,1337,0.652513421181064,2049
1540000,1337,0.652513421181064,2049
1550000,1337,0.652513421181064,2049
1560000,1337,0.65283203125,2048
1570000,1337,0.65283203125,2048
1580000,1337,0.65283203125,2048
1590000,1337,0.65283203125,2048
1600000,1337,0.65283203125,2048
1610000,1336,0.65266243282853,2047
1620000,1336,0.65266243282853,2047
1630000,1336,0.65266243282853,2047
1640000,1336,0.65266243282853,2047
1650000,1335,0.652492668621701,2046
1660000,1334,0.652322738386308,2045
1670000,1334,0.652322738386308,2045
1680000,1334,0.652322738386308,2045
1690000,1334,0.652322738386308,2045
1700000,1334,0.652322738386308,2045
1710000,1334,0.652641878669276,2044
1720000,1334,0.652961331375428,2043
1730000,1334,0.652961331375428,2043
1740000,1334,0.652961331375428,2043
1750000,1334,0.652961331375428,2043
1760000,1334,0.652961331375428,2043
1770000,1334,0.652961331375428,2043
1780000,1334,0.652961331375428,2043
1790000,1334,0.652961331375428,2043
1800000,1334,0.652961331375428,2043
1810000,1332,0.652621264086232,2041
1820000,1332,0.652621264086232,2041
1830000,1331,0.652450980392157,2040
1840000,1331,0.652450980392157,2040
1850000,1331,0.652450980392157,2040
1860000,1329,0.652430044182622,2037
1870000,1329,0.652430044182622,2037
1880000,1329,0.652430044182622,2037
1890000,1329,0.652430044182622,2037
1900000,1329,0.652430044182622,2037
1910000,1329,0.652430044182622,2037
1920000,1329,0.652430044182622,2037
1930000,1329,0.652430044182622,2037
1940000,1328,0.652259332023576,2036
1950000,1328,0.652259332023576,2036
1960000,1328,0.652259332023576,2036
1970000,1327,0.652088452088452,2035
1980000,1327,0.652088452088452,2035
1990000,1327,0.652088452088452,2035
2e+06,1327,0.652088452088452,2035
2010000,1327,0.652409046214356,2034
2020000,1326,0.652238071815052,2033
2030000,1326,0.652238071815052,2033
2040000,1326,0.652238071815052,2033
2050000,1326,0.652238071815052,2033
2060000,1326,0.65255905511811,2032
2070000,1326,0.65255905511811,2032
2080000,1326,0.65288035450517,2031
2090000,1326,0.65288035450517,2031
2100000,1326,0.65288035450517,2031
2110000,1326,0.65320197044335,2030
2120000,1326,0.65320197044335,2030
2130000,1326,0.65320197044335,2030
2140000,1326,0.65320197044335,2030
2150000,1326,0.65320197044335,2030
2160000,1326,0.65352390340069,2029
2170000,1326,0.65352390340069,2029
2180000,1326,0.65352390340069,2029
2190000,1326,0.65352390340069,2029
2200000,1326,0.65352390340069,2029
2210000,1326,0.65416872224963,2027
2220000,1325,0.654320987654321,2025
2230000,1325,0.654320987654321,2025
2240000,1325,0.654320987654321,2025
2250000,1325,0.654320987654321,2025
2260000,1325,0.654320987654321,2025
2270000,1325,0.654320987654321,2025
2280000,1324,0.654473554127533,2023
2290000,1324,0.654473554127533,2023
2300000,1324,0.654473554127533,2023
2310000,1324,0.654473554127533,2023
2320000,1324,0.654473554127533,2023
2330000,1324,0.654473554127533,2023
2340000,1324,0.654473554127533,2023
2350000,1324,0.654473554127533,2023
2360000,1324,0.655121227115289,2021
2370000,1324,0.655121227115289,2021
2380000,1324,0.655121227115289,2021
2390000,1324,0.655121227115289,2021
2400000,1324,0.655121227115289,2021
2410000,1322,0.655104063429138,2018
2420000,1322,0.655104063429138,2018
2430000,1322,0.655104063429138,2018
2440000,1322,0.655104063429138,2018
2450000,1322,0.655104063429138,2018
2460000,1322,0.655104063429138,2018
2470000,1321,0.655583126550868,2015
2480000,1321,0.655583126550868,2015
2490000,1321,0.655583126550868,2015
2500000,1321,0.655583126550868,2015
2510000,1321,0.655908639523337,2014
2520000,1321,0.655908639523337,2014
2530000,1321,0.656234475906607,2013
2540000,1321,0.656234475906607,2013
2550000,1321,0.656234475906607,2013
2560000,1321,0.656234475906607,2013
2570000,1321,0.656560636182903,2012
2580000,1321,0.656560636182903,2012
2590000,1321,0.656560636182903,2012
2600000,1321,0.656560636182903,2012
2610000,1321,0.656560636182903,2012
2620000,1321,0.656560636182903,2012
2630000,1321,0.656560636182903,2012
2640000,1321,0.656887120835405,2011
2650000,1321,0.656887120835405,2011
2660000,1321,0.656887120835405,2011
2670000,1321,0.657213930348259,2010
2680000,1321,0.657213930348259,2010
2690000,1321,0.657213930348259,2010
2700000,1321,0.657213930348259,2010
2710000,1321,0.657213930348259,2010
2720000,1321,0.657213930348259,2010
2730000,1321,0.65754106520657,2009
2740000,1321,0.65754106520657,2009
2750000,1321,0.65754106520657,2009
2760000,1321,0.65754106520657,2009
2770000,1321,0.65754106520657,2009
2780000,1321,0.65754106520657,2009
2790000,1321,0.65754106520657,2009
2800000,1321,0.657868525896414,2008
2810000,1321,0.658196312904833,2007
2820000,1321,0.658196312904833,2007
2830000,1321,0.658196312904833,2007
2840000,1321,0.658196312904833,2007
2850000,1321,0.658196312904833,2007
2860000,1321,0.658196312904833,2007
2870000,1321,0.658196312904833,2007
2880000,1320,0.6580259222333,2006
2890000,1320,0.6580259222333,2006
2900000,1320,0.6580259222333,2006
2910000,1320,0.6580259222333,2006
2920000,1320,0.6580259222333,2006
2930000,1320,0.6580259222333,2006
2940000,1319,0.65785536159601,2005
2950000,1319,0.65785536159601,2005
2960000,1318,0.658012980529206,2003
2970000,1318,0.658012980529206,2003
2980000,1318,0.658341658341658,2002
2990000,1318,0.658341658341658,2002
3e+06,1318,0.658341658341658,2002
3010000,1315,0.658158158158158,1998
3020000,1315,0.658158158158158,1998
3030000,1315,0.658158158158158,1998
3040000,1315,0.658158158158158,1998
3050000,1315,0.658158158158158,1998
3060000,1315,0.658487731597396,1997
3070000,1315,0.658487731597396,1997
3080000,1315,0.658487731597396,1997
3090000,1315,0.658817635270541,1996
3100000,1315,0.658817635270541,1996
3110000,1315,0.658817635270541,1996
3120000,1315,0.658817635270541,1996
3130000,1315,0.658817635270541,1996
3140000,1315,0.658817635270541,1996
3150000,1315,0.659147869674185,1995
3160000,1315,0.659147869674185,1995
3170000,1315,0.659147869674185,1995
3180000,1315,0.659147869674185,1995
3190000,1315,0.659147869674185,1995
3200000,1315,0.659147869674185,1995
3210000,1315,0.659147869674185,1995
3220000,1315,0.659147869674185,1995
3230000,1314,0.658976930792377,1994
3240000,1314,0.658976930792377,1994
3250000,1314,0.658976930792377,1994
3260000,1313,0.6588058203713,1993
3270000,1313,0.6588058203713,1993
3280000,1312,0.65863453815261,1992
3290000,1312,0.65863453815261,1992
3300000,1312,0.65863453815261,1992
3310000,1311,0.658463083877449,1991
3320000,1311,0.658463083877449,1991
3330000,1311,0.658463083877449,1991
3340000,1311,0.658463083877449,1991
3350000,1311,0.658463083877449,1991
3360000,1311,0.658463083877449,1991
3370000,1311,0.658463083877449,1991
3380000,1311,0.658463083877449,1991
3390000,1311,0.658463083877449,1991
3400000,1310,0.658291457286432,1990
3410000,1309,0.658450704225352,1988
3420000,1308,0.658278812279819,1987
3430000,1307,0.658438287153652,1985
3440000,1307,0.658438287153652,1985
3450000,1307,0.658438287153652,1985
3460000,1307,0.658770161290323,1984
3470000,1307,0.658770161290323,1984
3480000,1307,0.658770161290323,1984
3490000,1306,0.658598083711548,1983
3500000,1306,0.658598083711548,1983
3510000,1306,0.658930373360242,1982
3520000,1306,0.658930373360242,1982
3530000,1305,0.658758202927814,1981
3540000,1305,0.658758202927814,1981
3550000,1305,0.658758202927814,1981
3560000,1305,0.658758202927814,1981
3570000,1305,0.658758202927814,1981
3580000,1305,0.658758202927814,1981
3590000,1305,0.658758202927814,1981
3600000,1305,0.659090909090909,1980
3610000,1305,0.659090909090909,1980
3620000,1305,0.659090909090909,1980
3630000,1305,0.659090909090909,1980
3640000,1305,0.659090909090909,1980
3650000,1305,0.659090909090909,1980
3660000,1305,0.659423951490652,1979
3670000,1305,0.659423951490652,1979
3680000,1305,0.659423951490652,1979
3690000,1305,0.659423951490652,1979
3700000,1305,0.659423951490652,1979
3710000,1305,0.659423951490652,1979
3720000,1305,0.659423951490652,1979
3730000,1305,0.659757330637007,1978
3740000,1305,0.660091047040971,1977
3750000,1305,0.660091047040971,1977
3760000,1305,0.660091047040971,1977
3770000,1305,0.660091047040971,1977
3780000,1305,0.660091047040971,1977
3790000,1305,0.660091047040971,1977
3800000,1305,0.660091047040971,1977
3810000,1305,0.660091047040971,1977
3820000,1305,0.660091047040971,1977
3830000,1305,0.660091047040971,1977
3840000,1305,0.660091047040971,1977
3850000,1305,0.660091047040971,1977
3860000,1304,0.659919028340081,1976
3870000,1303,0.659746835443038,1975
3880000,1303,0.659746835443038,1975
3890000,1302,0.659574468085106,1974
3900000,1302,0.659574468085106,1974
3910000,1302,0.659574468085106,1974
3920000,1302,0.659574468085106,1974
3930000,1302,0.659574468085106,1974
3940000,1302,0.659574468085106,1974
3950000,1302,0.659574468085106,1974
3960000,1302,0.659574468085106,1974
3970000,1302,0.659574468085106,1974
3980000,1302,0.659574468085106,1974
3990000,1302,0.659574468085106,1974
4e+06,1302,0.659574468085106,1974
4010000,1302,0.659574468085106,1974
4020000,1302,0.659574468085106,1974
4030000,1302,0.659574468085106,1974
4040000,1302,0.659574468085106,1974
4050000,1302,0.659574468085106,1974
4060000,1302,0.659574468085106,1974
4070000,1302,0.659574468085106,1974
4080000,1301,0.65973630831643,1972
4090000,1301,0.65973630831643,1972
