,Match ID,Match,Date,Competition,Nationality,Country Code,ORIGINAL JERSEY,Names_Found,Season,Status
558,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,González,,2022,Success
559,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Villalobos,['Rómulo Villalobos'],2022,Success
560,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Martínez,Christian Martínez,2022,Success
561,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Henríquez,['Jairo Henríquez'],2022,Success
562,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Gil,Cristian Gil,2022,Success
563,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica,CR,Calvo,['Francisco Calvo'],2022,Success
564,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica,CR,Vargas,Juan Pablo Vargas,2022,Success
565,4191,El Salvador vs Costa Rica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica,CR,Martínez,"['Christian Martínez', 'Alonso Martínez', 'Carlos Martínez']",2022,Multi
566,4192,Canada vs Jamaica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Jamaica,JM,Brown,Javain Brown,2022,Success
567,4192,Canada vs Jamaica,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Jamaica,JM,Williams,Devon Williams,2022,Success
568,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Honduras,HN,Maldonado,Denil Maldonado,2022,Success
569,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Honduras,HN,Arriaga,Kervin Arriaga,2022,Success
570,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Honduras,HN,Acosta,['Bryan Acosta'],2022,Success
571,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Honduras,HN,López,"['Luis López', 'Alexander López', 'Kevin López']",2022,Multi
572,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Ochoa,Guillermo Ochoa,2022,Success
573,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Sánchez,['Davinson Sánchez'],2022,Success
574,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Montes,['César Montes'],2022,Success
575,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Rodríguez,,2022,Success
576,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Álvarez,['Julián Álvarez'],2022,Success
577,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Herrera,,2022,Success
578,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Jiménez,['Raúl Jiménez'],2022,Success
579,4193,Honduras vs Mexico,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Lozano,['Hirving Lozano'],2022,Success
580,4194,USA vs Panama,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Murillo,Amir Murillo,2022,Success
581,4194,USA vs Panama,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Escobar,['Fidel Escobar'],2022,Success
582,4194,USA vs Panama,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Quintero,Alberto Quintero,2022,Success
583,4194,USA vs Panama,27-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Góndola,['Freddy Góndola'],2022,Success
584,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Ochoa,Guillermo Ochoa,2022,Success
585,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Sánchez,['Davinson Sánchez'],2022,Success
586,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Montes,['César Montes'],2022,Success
587,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Álvarez,['Julián Álvarez'],2022,Success
588,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Rodríguez,,2022,Success
589,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Mexico,MX,Jiménez,['Raúl Jiménez'],2022,Success
590,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,González,,2022,Success
591,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Zavaleta,['Eriq Zavaleta'],2022,Success
592,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Orellana,['Narciso Orellana'],2022,Success
593,4195,Mexico vs El Salvador,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",El Salvador,SV,Henríquez,['Jairo Henríquez'],2022,Success
594,4196,Costa Rica vs USA,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica,CR,Vargas,Juan Pablo Vargas,2022,Success
595,4196,Costa Rica vs USA,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica,CR,Mora,Carlos Mora,2022,Success
596,4197,Panama vs Canada,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Murillo,Amir Murillo,2022,Success
597,4197,Panama vs Canada,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Córdoba,José Córdoba,2022,Success
598,4197,Panama vs Canada,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Quintero,Alberto Quintero,2022,Success
599,4197,Panama vs Canada,30-Mar-22,"World Cup 2022, Qualifiers, CONCACAF",Panama,PA,Torres,['Gaby Torres'],2022,Success
