,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
0,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Kasper Schmeichel,8000000.0,False,working,False,Kasper Schmeichel,K Schmeichel,single
1,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,"['Jens Stryger Larsen', 'Jacob Bruun Larsen']",3000000.0,False,working,False,"['Jens Stryger Larsen', 'Jacob Bruun Larsen']",J Stryger Larsen,multiple
2,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,FAIL,0,0.0,True,Lookup Required,False,0,S Kjær,none
3,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Andreas Christensen,24000000.0,False,working,False,Andreas Christensen,A Christensen,single
4,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Joakim Maehle,10000000.0,False,working,False,Joakim Maehle,J Maehle,single
5,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Christian Nørgaard,4000000.0,False,working,False,Christian Nørgaard,C Nørgaard,single
6,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Andreas Skov Olsen,6500000.0,False,working,False,Andreas Skov Olsen,A Skov Olsen,single
7,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Daniel Wass,7500000.0,False,working,False,Daniel Wass,D Wass,single
8,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Jesper Lindstrøm,6000000.0,False,working,False,Jesper Lindstrøm,J Lindstrøm,single
9,3334,"World Cup Qualifiers, Europe, 2022",Denmark vs Faroe Islands,12-11-2021,Denmark,DK,2021,SUCCESS,Mohamed Daramy,6000000.0,False,Used Large Dataset,False,Mohamed Daramy,M Daramy,single
