,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
56313,213,3953,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Jamaica,06-Sep-13,Jamaica,JM,2013,FAIL,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",0.0,True,Online Lookup Required,False,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",Taylor,multiple
56314,214,3953,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Jamaica,06-Sep-13,Jamaica,JM,2013,FAIL,"['Shaun Cummings', 'Fitzroy Cummings']",0.0,True,Online Lookup Required,False,"['Shaun Cummings', 'Fitzroy Cummings']",Cummings,multiple
56540,440,3965,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Anguilla,23-Mar-15,Nicaragua,NI,2015,FAIL,"['Cristiam Gutiérrez', 'Luis Gutiérrez', 'Denillson Gutiérrez']",0.0,True,Online Lookup Required,False,"['Cristiam Gutiérrez', 'Luis Gutiérrez', 'Denillson Gutiérrez']",Gutiérrez,multiple
56847,747,3978,"World Cup 2018, Qualifiers, CONCACAF",Nicaragua vs Suriname,7-Jun-15,Suriname,SR,2015,FAIL,"['Gregory Rigters', 'Jamilhio Rigters']",0.0,True,Online Lookup Required,False,"['Gregory Rigters', 'Jamilhio Rigters']",Rigters,multiple
56962,862,3984,"World Cup 2018, Qualifiers, CONCACAF",Dominica vs Canada,11-Jun-15,Dominica,DM,2015,FAIL,"['Kervin Lawrence', 'Aldrin Lawrence']",0.0,True,Online Lookup Required,False,"['Kervin Lawrence', 'Aldrin Lawrence']",Lawrence,multiple
58373,73,3897,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Canada,08-Jun-12,Cuba,CU,2012,FAIL,"['Aricheell Hernández', 'Onel Hernández', 'Marcel Hernández', 'Eduardo Hernández']",0.0,True,Online Lookup Required,False,"['Aricheell Hernández', 'Onel Hernández', 'Marcel Hernández', 'Eduardo Hernández']",Hernández,multiple
58520,220,3904,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Mexico,12-Jun-12,El Salvador,SV,2012,FAIL,"['Darwin Bonilla', 'Nelson Bonilla', 'Elmer Bonilla']",0.0,True,Online Lookup Required,False,"['Darwin Bonilla', 'Nelson Bonilla', 'Elmer Bonilla']",Bonilla,multiple
58571,271,3906,"World Cup 2014, Qualifiers, CONCACAF",Guatemala vs USA,12-Jun-12,Guatemala,GT,2012,FAIL,"['Marvin Ávila', 'Kevin Ávila']",0.0,True,Online Lookup Required,False,"['Marvin Ávila', 'Kevin Ávila']",Ávila,multiple
58609,309,3908,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Cuba,12-Jun-12,Panama,PA,2012,FAIL,"['Luis Tejada', 'Juan Tejada', 'Leonel Tejada']",0.0,True,Online Lookup Required,False,"['Luis Tejada', 'Juan Tejada', 'Leonel Tejada']",Tejada,multiple
58610,310,3908,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Cuba,12-Jun-12,Panama,PA,2012,FAIL,"['Edwin Aguilar', 'Jorman Aguilar']",0.0,True,Online Lookup Required,False,"['Edwin Aguilar', 'Jorman Aguilar']",Aguilar,multiple
58630,330,3909,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Honduras,07-Sep-12,Cuba,CU,2012,FAIL,"['Sánder Fernández', 'Onel Hernández']",0.0,True,Online Lookup Required,False,"['Sánder Fernández', 'Onel Hernández']",Fernandez,multiple
58647,347,3909,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Honduras,07-Sep-12,Honduras,HN,2012,FAIL,"['Kevin Hernández', 'Jorge Cardona Hernández', 'Eddie Hernández']",0.0,True,Online Lookup Required,False,"['Kevin Hernández', 'Jorge Cardona Hernández', 'Eddie Hernández']",Hernández,multiple
58656,356,3910,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs USA,07-Sep-12,Jamaica,JM,2012,FAIL,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",0.0,True,Online Lookup Required,False,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",Taylor,multiple
58740,440,3914,"World Cup 2014, Qualifiers, CONCACAF",Costa Rica vs Mexico,07-Sep-12,Costa Rica,CR,2012,FAIL,"['Randall Brenes', 'Jefferson Brenes']",0.0,True,Online Lookup Required,False,"['Randall Brenes', 'Jefferson Brenes']",Brenes,multiple
58887,587,3920,"World Cup 2014, Qualifiers, CONCACAF",USA vs Jamaica,11-Sep-12,Jamaica,JM,2012,FAIL,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",0.0,True,Online Lookup Required,False,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",Taylor,multiple
59028,728,3927,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Canada,16-Oct-12,Honduras,HN,2012,FAIL,"['Víctor Bernárdez', 'Marvin Bernárdez']",0.0,True,Online Lookup Required,False,"['Víctor Bernárdez', 'Marvin Bernárdez']",Bernárdez,multiple
59029,729,3927,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Canada,16-Oct-12,Honduras,HN,2012,FAIL,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",0.0,True,Online Lookup Required,False,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",Figueroa,multiple
59034,734,3927,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Canada,16-Oct-12,Honduras,HN,2012,FAIL,"['Mario Martínez', 'Rony Martínez', 'Wálter Martínez', 'Douglas Martínez', 'Francisco Martínez', 'Julián Martínez']",0.0,True,Online Lookup Required,False,"['Mario Martínez', 'Rony Martínez', 'Wálter Martínez', 'Douglas Martínez', 'Francisco Martínez', 'Julián Martínez']",Martínez,multiple
59048,748,3928,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Panama,16-Oct-12,Cuba,CU,2012,FAIL,"['Maikel Reyes', 'Dairon Reyes']",0.0,True,Online Lookup Required,False,"['Maikel Reyes', 'Dairon Reyes']",Reyes,multiple
59068,768,3928,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Panama,16-Oct-12,Panama,PA,2012,FAIL,"['Gabriel Gómez', 'Martín Gómez']",0.0,True,Online Lookup Required,False,"['Gabriel Gómez', 'Martín Gómez']",Gómez,multiple
59084,784,3929,"World Cup 2014, Qualifiers, CONCACAF",USA vs Guatemala,16-Oct-12,Guatemala,GT,2012,FAIL,"['Rubén Morales', 'Rafael Morales', 'José Morales']",0.0,True,Online Lookup Required,False,"['Rubén Morales', 'Rafael Morales', 'José Morales']",Morales,multiple
59085,785,3929,"World Cup 2014, Qualifiers, CONCACAF",USA vs Guatemala,16-Oct-12,Guatemala,GT,2012,FAIL,"['Rubén Morales', 'Rafael Morales', 'José Morales']",0.0,True,Online Lookup Required,False,"['Rubén Morales', 'Rafael Morales', 'José Morales']",Morales,multiple
59136,836,3932,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs El Salvador,16-Oct-12,Mexico,MX,2012,FAIL,"['Edwin Hernández', 'Melitón Hernández', 'Elías Hernández', 'Jorge Hernández', 'José Hernández']",0.0,True,Online Lookup Required,False,"['Edwin Hernández', 'Melitón Hernández', 'Elías Hernández', 'Jorge Hernández', 'José Hernández']",Hernández,multiple
59137,837,3932,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs El Salvador,16-Oct-12,Mexico,MX,2012,FAIL,"['Héctor Herrera', 'Eduardo Herrera', 'Ozziel Herrera']",0.0,True,Online Lookup Required,False,"['Héctor Herrera', 'Eduardo Herrera', 'Ozziel Herrera']",Herrera,multiple
59138,838,3932,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs El Salvador,16-Oct-12,Mexico,MX,2012,FAIL,"['Edwin Hernández', 'Melitón Hernández', 'Elías Hernández', 'Jorge Hernández', 'José Hernández']",0.0,True,Online Lookup Required,False,"['Edwin Hernández', 'Melitón Hernández', 'Elías Hernández', 'Jorge Hernández', 'José Hernández']",Hernández,multiple
59192,892,3934,"World Cup 2014, Qualifiers, CONCACAF",Mexico vs Jamaica,06-Feb-13,Jamaica,JM,2013,FAIL,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",0.0,True,Online Lookup Required,False,"['Jermaine Taylor', 'Evan Taylor', 'Dennis Taylor']",Taylor,multiple
59358,1058,3942,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Mexico,04-Jun-13,Jamaica,JM,2013,FAIL,"['Daniel Gordon', 'Owayne Gordon']",0.0,True,Online Lookup Required,False,"['Daniel Gordon', 'Owayne Gordon']",Gordon,multiple
60783,283,3600,"African Cup of Nations, 2021",Nigeria vs Tunisia,23-01-2022,Tunisia,TN,2022,FAIL,"['Hocine Ragued', 'Houcine Rabii', 'Hamza Rafia']",0,True,Online Lookup Required,False,"['Hocine Ragued', 'Houcine Rabii', 'Hamza Rafia']",H Ra,multiple
71569,69,4303,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Brazil,01-Sep-16,Ecuador,EC,2016,FAIL,"['Narciso Mina', 'Arturo Mina', 'Freddy Mina']",0,True,Online Lookup Required,False,"['Narciso Mina', 'Arturo Mina', 'Freddy Mina']",Mina,multiple
71574,74,4303,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Brazil,01-Sep-16,Ecuador,EC,2016,FAIL,"['Miler Bolaños', 'Álex Bolaños']",0,True,Online Lookup Required,False,"['Miler Bolaños', 'Álex Bolaños']",Bolaños,multiple
71937,437,4319,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Ecuador,11-Oct-16,Ecuador,EC,2016,FAIL,"['Renato Ibarra', 'Romario Ibarra']",0,True,Online Lookup Required,False,"['Renato Ibarra', 'Romario Ibarra']",Ibarra,multiple
72029,529,4324,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Bolivia,10-Nov-16,Venezuela,VE,2016,FAIL,"['Luis González', 'Óscar González', 'César González']",0,True,Online Lookup Required,False,"['Luis González', 'Óscar González', 'César González']",Gonzalez,multiple
72242,742,4333,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Bolivia,23-Mar-17,Bolivia,BO,2017,FAIL,"['Leonel Morales', 'Omar Morales']",0,True,Online Lookup Required,False,"['Leonel Morales', 'Omar Morales']",Morales,multiple
72252,752,4334,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Peru,23-Mar-17,Venezuela,VE,2017,FAIL,"['Frank Feltscher', 'Rolf Feltscher']",0,True,Online Lookup Required,False,"['Frank Feltscher', 'Rolf Feltscher']",Feltscher,multiple
72255,755,4334,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Peru,23-Mar-17,Venezuela,VE,2017,FAIL,"['José Martínez', 'Josef Martínez', 'David Martínez']",0,True,Online Lookup Required,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
72257,757,4334,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Peru,23-Mar-17,Venezuela,VE,2017,FAIL,"['Rómulo Otero', 'Javier Otero']",0,True,Online Lookup Required,False,"['Rómulo Otero', 'Javier Otero']",Otero,multiple
72276,776,4335,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Ecuador,23-Mar-17,Paraguay,PY,2017,FAIL,"['Marcos Cáceres', 'Víctor Cáceres', 'Leonardo Cáceres', 'Blas Cáceres', 'Juan José Cáceres']",0,True,Online Lookup Required,False,"['Marcos Cáceres', 'Víctor Cáceres', 'Leonardo Cáceres', 'Blas Cáceres', 'Juan José Cáceres']",Cáceres,multiple
72285,785,4335,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Ecuador,23-Mar-17,Ecuador,EC,2017,FAIL,"['Wálter Ayoví', 'Jaime Ayoví']",0,True,Online Lookup Required,False,"['Wálter Ayoví', 'Jaime Ayoví']",Ayoví,multiple
72289,789,4335,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Ecuador,23-Mar-17,Ecuador,EC,2017,FAIL,"['Miler Bolaños', 'Álex Bolaños']",0,True,Online Lookup Required,False,"['Miler Bolaños', 'Álex Bolaños']",Bolaños,multiple
72328,828,4337,"World Cup 2018, Qualifiers, CONMEBOL",Argentina vs Chile,23-Mar-17,Chile,CL,2017,FAIL,"['Gonzalo Jara', 'Ignacio Jara']",0,True,Online Lookup Required,False,"['Gonzalo Jara', 'Ignacio Jara']",Jara,multiple
72340,840,4338,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Colombia,28-Mar-17,Ecuador,EC,2017,FAIL,"['Wálter Ayoví', 'Jaime Ayoví']",0,True,Online Lookup Required,False,"['Wálter Ayoví', 'Jaime Ayoví']",Ayoví,multiple
72362,862,4339,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Argentina,28-Mar-17,Bolivia,BO,2017,FAIL,"['Jorge Flores', 'Wálter Flores']",0,True,Online Lookup Required,False,"['Jorge Flores', 'Wálter Flores']",Flores,multiple
72533,1033,4346,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Bolivia,31-Aug-17,Bolivia,BO,2017,FAIL,"['Gilbert Alvarez', 'William Alvarez', 'Eduardo Alvarez', 'Sebastian Alvarez']",0,True,Online Lookup Required,False,"['Gilbert Alvarez', 'William Alvarez', 'Eduardo Alvarez', 'Sebastian Alvarez']",Alvarez,multiple
72579,1079,4349,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Chile,05-Sep-17,Bolivia,BO,2017,FAIL,"['Gilbert Alvarez', 'William Alvarez', 'Eduardo Alvarez', 'Sebastian Alvarez']",0,True,Online Lookup Required,False,"['Gilbert Alvarez', 'William Alvarez', 'Eduardo Alvarez', 'Sebastian Alvarez']",Alvarez,multiple
72615,15,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,FAIL,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",0.0,True,Online Lookup Required,False,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",Mammadov,multiple
72714,114,711,"Euros 2020, Qualifiers",Azerbaijan vs Hungary,08.06.19,Azerbaijan,AZ,2019,FAIL,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",0.0,True,Online Lookup Required,False,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",Mammadov,multiple
73176,576,732,"Euros 2020, Qualifiers",Sweden vs Malta,07.06.19,Sweden,SE,2019,FAIL,"['Oscar Jansson', 'Pontus Jansson', 'Robin Jansson']",0.0,True,Online Lookup Required,False,"['Oscar Jansson', 'Pontus Jansson', 'Robin Jansson']",Jansson,multiple
73363,763,740,"Euros 2020, Qualifiers",Faroe Islands vs Sweden,05.09.19,Sweden,SE,2019,FAIL,"['Rasmus Bengtsson', 'Pierre Neurath Bengtsson']",0.0,True,Online Lookup Required,False,"['Rasmus Bengtsson', 'Pierre Neurath Bengtsson']",Bengtsson,multiple
73495,895,746,"Euros 2020, Qualifiers",Malta vs Sweden,12.10.19,Sweden,SE,2019,FAIL,"['Rasmus Bengtsson', 'Pierre Neurath Bengtsson']",0.0,True,Online Lookup Required,False,"['Rasmus Bengtsson', 'Pierre Neurath Bengtsson']",Bengtsson,multiple
75928,28,4149,"World Cup 2022, Qualifiers, CONCACAF",Jamaica vs Panama,05-Sep-21,Jamaica,JM,2021,FAIL,"['Jason Johnson', 'Jermaine Johnson', 'Daniel Johnson']",0,True,Online Lookup Required,False,"['Jason Johnson', 'Jermaine Johnson', 'Daniel Johnson']",Johnson,multiple
76345,445,4168,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Panama,12-Nov-21,Honduras,HN,2021,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
76466,566,4173,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs Honduras,16-Nov-21,Honduras,HN,2021,FAIL,"['Bryan Acosta', 'Danilo Acosta']",0,True,Online Lookup Required,False,"['Bryan Acosta', 'Danilo Acosta']",Acosta,multiple
76468,568,4173,"World Cup 2022, Qualifiers, CONCACAF",Costa Rica vs Honduras,16-Nov-21,Honduras,HN,2021,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
76543,643,4177,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Canada,27-Jan-22,Honduras,HN,2022,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
76654,754,4182,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs El Salvador,30-Jan-22,Honduras,HN,2022,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
76688,788,4183,"World Cup 2022, Qualifiers, CONCACAF",USA vs Honduras,02-Feb-22,Honduras,HN,2022,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
76898,998,4193,"World Cup 2022, Qualifiers, CONCACAF",Honduras vs Mexico,27-Mar-22,Honduras,HN,2022,FAIL,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",0,True,Online Lookup Required,False,"['Carlos Will Mejia', 'Alfredo Mejia', 'Juan Ramon Mejia', 'German Mejia', 'Yeison Mejia', 'Carlos Mejia']",Mejia,multiple
82554,54,4096,"World Cup 2022, Qualifiers, CONCACAF",Dominica vs Panama,28-Mar-21,Dominica,DM,2021,FAIL,"['Eric Wade', 'Julian Wade']",0,True,Online Lookup Required,False,"['Eric Wade', 'Julian Wade']",Wade,multiple
86996,4430,203,World Cup 2014,Ecuador vs France,25.06.14,Ecuador,EC,2014,FAIL,"['Michael Arroyo', 'Dixon Arroyo']",0.0,True,Online Lookup Required,False,"['Michael Arroyo', 'Dixon Arroyo']",Arroyo,multiple
87783,5217,240,World Cup 2018,Egypt vs Uruguay,15.06.18,Egypt,EG,2018,FAIL,"['Mohamed Abdelshafi', 'Amir Abdelhamid']",0.0,True,Online Lookup Required,False,"['Mohamed Abdelshafi', 'Amir Abdelhamid']",Abdel-Shafi,multiple
89251,85,1265,Copa America 2016,Panama vs Bolivia,07.06.16,Bolivia,BO,2016,FAIL,"['Carlos Saucedo', 'Fernando Saucedo']",0,True,Online Lookup Required,False,"['Carlos Saucedo', 'Fernando Saucedo']",M Saucedo,multiple
89704,538,1287,Copa America 2019,Paraguay vs Qatar,16.06.19,Paraguay,PY,2019,FAIL,"['Luis Cardozo', 'Óscar Cardozo']",0,True,Online Lookup Required,False,"['Luis Cardozo', 'Óscar Cardozo']",O Cardozo,multiple
89803,637,1291,Copa America 2019,Colombia vs Paraguay,23.06.19,Paraguay,PY,2019,FAIL,"['Luis Cardozo', 'Óscar Cardozo']",0,True,Online Lookup Required,False,"['Luis Cardozo', 'Óscar Cardozo']",O Cardozo,multiple
90037,871,1303,Copa America 2021,Peru vs Paraguay,03.07.21,Paraguay,PY,2021,FAIL,"['Juan Espínola', 'Alberto Espínola']",0,True,Online Lookup Required,False,"['Juan Espínola', 'Alberto Espínola']",Espínola,multiple
90385,119,2128,"World Cup Qualifiers, Africa, 2022",Mali vs Tunisia,25-03-2022,Mali,ML,2022,FAIL,"['Abdoulay Diaby', 'Alassane Diaby']",0,True,Online Lookup Required,False,"['Abdoulay Diaby', 'Alassane Diaby']",A Diaby,multiple
91222,956,2166,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs Sudan,15-11-2021,Guinea-Bissau,GW,2021,FAIL,"['Arnaud Mendy', 'Alexandre Mendy']",0,True,Online Lookup Required,False,"['Arnaud Mendy', 'Alexandre Mendy']",A Mendy,multiple
91599,233,263,World Cup 2018,Costa Rica vs Serbia,17.06.18,Serbia,RS,2018,FAIL,"['Branislav Ivanovic', 'Djordje Ivanovic']",0.0,True,Online Lookup Required,False,"['Branislav Ivanovic', 'Djordje Ivanovic']",Ivanovic,multiple
