"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
10000,917,0.172986229013394,5301
20000,917,0.173018867924528,5300
30000,911,0.172342035565645,5286
40000,910,0.172250615180769,5283
50000,907,0.171943127962085,5275
60000,901,0.171292775665399,5260
70000,900,0.171200304356097,5257
80000,899,0.171205484669587,5251
90000,898,0.171145416428435,5247
100000,897,0.171020019065777,5245
110000,897,0.171117893933613,5242
120000,897,0.171150543789353,5241
130000,892,0.170587110346146,5229
140000,891,0.170428462127008,5228
150000,891,0.170428462127008,5228
160000,888,0.170310701956272,5214
170000,887,0.170216848973326,5211
180000,886,0.170220941402498,5205
190000,884,0.17006540977299,5198
200000,883,0.169905714835482,5197
210000,878,0.169432651485913,5182
220000,878,0.16946535417873,5181
230000,873,0.168891468369124,5169
240000,870,0.168441432720232,5165
250000,869,0.168312996319969,5163
260000,868,0.168217054263566,5160
270000,867,0.168088406359054,5158
280000,864,0.167766990291262,5150
290000,863,0.167605360264129,5149
300000,862,0.167508744656044,5146
310000,857,0.166796418840016,5138
320000,857,0.166828888456297,5137
330000,852,0.166049503020854,5131
340000,852,0.166114252290895,5129
350000,852,0.166211470932501,5126
360000,851,0.166275889019148,5118
370000,850,0.166145426114152,5116
380000,848,0.165916650361964,5111
390000,847,0.165785868075944,5109
400000,846,0.165687426556992,5106
410000,845,0.165718768385958,5099
420000,845,0.165718768385958,5099
430000,845,0.165783794388856,5097
440000,843,0.165586328815557,5091
450000,842,0.165552497050727,5086
460000,838,0.165025600630169,5078
470000,837,0.16495861253449,5074
480000,835,0.164694280078895,5070
490000,834,0.164691943127962,5064
500000,833,0.164591977869986,5061
510000,833,0.164722167292861,5057
520000,832,0.164654660597665,5053
530000,831,0.164554455445545,5050
540000,830,0.164486722156163,5046
550000,830,0.164519326065411,5045
560000,828,0.164416203335981,5036
570000,828,0.164448857994042,5035
580000,826,0.164312711358663,5027
590000,826,0.164345403899721,5026
600000,826,0.164378109452736,5025
610000,825,0.164375373580395,5019
620000,825,0.164473684210526,5016
630000,821,0.163970441382065,5007
640000,821,0.164003196164602,5006
650000,821,0.164035964035964,5005
660000,818,0.163698218931359,4997
670000,818,0.16373098478783,4996
680000,816,0.163756773028296,4983
690000,816,0.16382252559727,4981
700000,815,0.163819095477387,4975
710000,814,0.163848631239936,4968
720000,814,0.163914619412002,4966
730000,813,0.163812210356639,4963
740000,812,0.163775716014522,4958
750000,812,0.163907953169156,4954
760000,811,0.163970885564092,4946
770000,811,0.164004044489383,4945
780000,810,0.163967611336032,4940
790000,809,0.16396432914471,4934
800000,809,0.163997567403203,4933
810000,808,0.164027608607389,4926
820000,808,0.164060913705584,4925
830000,808,0.164294428629524,4918
840000,808,0.164327842180191,4917
850000,808,0.164428164428164,4914
860000,807,0.164358452138493,4910
870000,806,0.164188225707883,4909
880000,804,0.163914373088685,4905
890000,804,0.163981235977973,4903
900000,804,0.164081632653061,4900
910000,801,0.163803680981595,4890
920000,799,0.163494986699407,4887
930000,799,0.163595413595414,4884
940000,799,0.163628916649601,4883
950000,798,0.163524590163934,4880
960000,796,0.163349066283604,4873
970000,796,0.163349066283604,4873
980000,795,0.163378545006165,4866
990000,793,0.163034539473684,4864
1000000,793,0.163101604278075,4862
1010000,792,0.162962962962963,4860
1020000,792,0.162996501337724,4859
1030000,790,0.162685337726524,4856
1040000,790,0.162718846549949,4855
1050000,790,0.162752369180058,4854
1060000,790,0.162853019995877,4851
1070000,790,0.162953795379538,4848
1080000,790,0.163021048287247,4846
1090000,789,0.162915548213917,4843
1100000,788,0.162809917355372,4840
1110000,788,0.162910895182965,4837
1120000,787,0.162737799834574,4836
1130000,786,0.162631905648665,4833
1140000,786,0.16269923411302,4831
1150000,786,0.16269923411302,4831
1160000,786,0.162766618347484,4829
1170000,786,0.16283405842138,4827
1180000,786,0.162901554404145,4825
1190000,786,0.163002903359602,4822
1200000,786,0.163036714374611,4821
