,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
0,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Manuel Neuer,18000000.0,False,working,False,Manuel Neuer,Neuer,single
1,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Antonio Rüdiger,25000000.0,False,working,False,Antonio Rüdiger,Rudiger,single
2,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Mats Hummels,6500000.0,False,Used Large Dataset,False,Mats Hummels,Hummels,single
3,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Robin Gosens,28000000.0,False,working,False,Robin Gosens,Gosens,single
4,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Matthias Ginter,35000000.0,False,working,False,Matthias Ginter,Ginter,single
5,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Joshua Kimmich,85000000.0,False,working,False,Joshua Kimmich,Kimmich,single
6,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Kai Havertz,81000000.0,False,working,False,Kai Havertz,Havertz,single
7,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Toni Kroos,20000000.0,False,Used Large Dataset,False,Toni Kroos,Kroos,single
8,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Serge Gnabry,90000000.0,False,working,False,Serge Gnabry,Gnabry,single
9,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,Leroy Sané,70000000.0,False,working,False,Leroy Sané,L Sane,single
10,1210,Euros 2020,Germany vs Hungary,23.06.21,Germany,DE,2021,SUCCESS,İlkay Gündoğan,40000000.0,False,working,False,İlkay Gündoğan,Gundogan,single
11,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Péter Gulácsi,11000000.0,False,working,False,Péter Gulácsi,Gulacsi,single
12,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Attila Szalai,800000.0,False,working,False,Attila Szalai,At Szalai,single
13,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Attila Fiola,500000.0,False,working,False,Attila Fiola,Fiola,single
14,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Willi Orbán,12000000.0,False,working,False,Willi Orbán,W Orban,single
15,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Loïc Nego,1800000.0,False,working,False,Loïc Nego,Nego,single
16,1210,Euros 2020,Germany vs Hungary,23.06.21,Hungary,HU,2021,SUCCESS,Endre Botka,900000.0,False,working,False,Endre Botka,Botka,single
