,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
0,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Lovre Kalinic,2800000.0,False,working,False,Lovre Kalinic,L Kalinić,single
1,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Domagoj Vida,6500000.0,False,working,False,Domagoj Vida,Vida,single
2,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Duje Caleta-Car,20000000.0,False,working,False,Duje Caleta-Car,Caleta-Car,single
3,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Borna Barisic,2400000.0,False,working,False,Borna Barisic,B Barišić,single
4,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Ivan Perisic,17500000.0,False,working,False,Ivan Perisic,I Perišić,single
5,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Mateo Kovacic,36000000.0,False,working,False,Mateo Kovacic,M Kovacic,single
6,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Luka Modric,12000000.0,False,working,False,Luka Modric,Modric,single
7,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Ivan Rakitic,20000000.0,False,working,False,Ivan Rakitic,Rakitic,single
8,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Andrej Kramaric,30500000.0,False,working,False,Andrej Kramaric,Kramaric,single
9,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Bruno Petkovic,11000000.0,False,working,False,Bruno Petkovic,B Petković,single
10,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Croatia,HR,2019,SUCCESS,Josip Brekalo,13500000.0,False,working,False,Josip Brekalo,J Brekalo,single
11,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,SUCCESS,Salahat Agayev,700000.0,False,working,False,Salahat Agayev,S Aghayev,single
12,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,SUCCESS,Shahriyar Rahimov,400000.0,False,working,False,Shahriyar Rahimov,S Rahimov,single
13,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,SUCCESS,Maksim Medvedev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Maksim Medvedev,M Medvedev,single
14,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,SUCCESS,Badavi Hüseynov,1000000.0,False,working,False,Badavi Hüseynov,B Huseynov,single
15,706,"Euros 2020, Qualifiers",Croatia vs Azerbaijan,21.03.19,Azerbaijan,AZ,2019,FAIL,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",0.0,True,Online Lookup Required,False,"['Nodar Mammadov', 'Elvin Mammadov', 'Aqil Mammadov', 'Rahil Mammadov', 'Asif Mammadov']",Mammadov,multiple
