,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
46222,46222,22,1870,Nations League 2022-2023,Moldova vs Kazakhstan,24.03.22,Moldova,MD,2022,SUCCESS,0,100000.0,False,working,False,0,Namașco,none
46279,46279,79,1872,Nations League 2022-2023,Estonia vs Cyprus,24.03.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none
46290,46290,90,1873,Nations League 2022-2023,Cyprus vs Estonia,29.03.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none
46651,46651,451,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,400000.0,False,working,False,0,B Mouko,none
46656,46656,456,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,800000.0,False,working,False,0,C Malonga,none
46659,46659,459,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,900000.0,False,working,False,0,P Oniangué,none
46660,46660,460,1891,"World Cup Qualifiers, Africa, 2014",Niger vs Congo,07-09-2013,Congo, CG,2013,SUCCESS,0,500000.0,False,working,False,0,L Douniama,none
47119,47119,919,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,,2013,SUCCESS,0,100000.0,False,working,False,0,H Isaacks,none
47120,47120,920,1912,"World Cup Qualifiers, Africa, 2014",Kenya vs Namibia,08-09-2013,Namibia,,2013,SUCCESS,0,75000.0,False,working,False,0,P Jacob,none
47287,47287,1087,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Congo, CG,2016,SUCCESS,0,1750000.0,False,working,False,0,T Bifouma,none
47288,47288,1088,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Congo, CG,2016,SUCCESS,0,400000.0,False,working,False,0,F Doré,none
47297,47297,1097,1921,"World Cup Qualifiers, Africa, 2018",Congo vs Egypt,09-10-2016,Egypt,EG,2016,SUCCESS,0,1800000.0,False,working,False,0,Trézéguet,none
48054,48054,754,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none
48061,48061,761,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none
48062,48062,762,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none
48063,48063,763,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none
48069,48069,769,1602,Nations League 2020-2021,Slovakia vs Czech,04.09.20,Czech Republic,CZ,2020,SUCCESS,0,17000000.0,False,working,False,0,Hložek,none
48071,48071,771,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,4000000.0,False,working,False,0,Holeš,none
48072,48072,772,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,200000.0,False,working,False,0,Hubník,none
48075,48075,775,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Jánoš,none
48078,48078,778,1603,Nations League 2020-2021,Czech vs Scotland,07.09.20,Czech Republic,CZ,2020,SUCCESS,0,800000.0,False,working,False,0,Havlík,none
48133,48133,833,1605,Nations League 2020-2021,Scotland vs Slovakia,11.10.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none
48150,48150,850,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none
48151,48151,851,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none
48152,48152,852,1606,Nations League 2020-2021,Israel vs Czech,11.10.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none
48172,48172,872,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,2500000.0,False,working,False,0,Bořil,none
48173,48173,873,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,10000000.0,False,working,False,0,Král,none
48174,48174,874,1607,Nations League 2020-2021,Scotland vs Czech,14.10.20,Czech Republic,CZ,2020,SUCCESS,0,700000.0,False,working,False,0,Čelůstka,none
48187,48187,887,1608,Nations League 2020-2021,Slovakia vs Israel,14.10.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none
48189,48189,889,1608,Nations League 2020-2021,Slovakia vs Israel,14.10.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none
48209,48209,909,1609,Nations League 2020-2021,Slovakia vs Scotland,15.11.20,Slovakia,SK,2020,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none
48211,48211,911,1609,Nations League 2020-2021,Slovakia vs Scotland,15.11.20,Slovakia,SK,2020,SUCCESS,0,3000000.0,False,working,False,0,Hamšík,none
