,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
471,80632,332,2291,"World Cup Qualifiers, Asia, 2018",Maldives vs China PR,8-9-2015,Maldives,MV,2015,SUCCESS,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",0.0,False,Large Dataset said 0,False,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",Sha,multiple
472,80936,636,2304,"World Cup Qualifiers, Asia, 2018",Qatar vs Maldives,13-10-2015,Maldives,MV,2015,SUCCESS,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,False,Large Dataset said 0,False,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",Assadhulla Abdulla,multiple
473,80975,675,2306,"World Cup Qualifiers, Asia, 2018",Hong Kong vs Bhutan,11-06-2015,Bhutan,BT,2015,SUCCESS,"['Kinley Wangchuk', 'Kinga Wangchuk']",0.0,False,Large Dataset said 0,False,"['Kinley Wangchuk', 'Kinga Wangchuk']",K Wangchuk,multiple
474,81035,735,2309,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Jordan,08-09-2015,Bangladesh,BD,2015,SUCCESS,"['Monaem Raju Khan', 'Mamun Khan', 'Md Rahbar Wahed Khan']",0.0,False,Large Dataset said 0,False,"['Monaem Raju Khan', 'Mamun Khan', 'Md Rahbar Wahed Khan']",M Khan,multiple
475,81075,775,2311,"World Cup Qualifiers, Asia, 2018",India vs Guam,12-11-2015,India,IN,2015,SUCCESS,"['Sehnaj Singh', 'Seityasen Singh', 'Salam Singh', 'Suresh Singh']",0.0,False,Large Dataset said 0,False,"['Sehnaj Singh', 'Seityasen Singh', 'Salam Singh', 'Suresh Singh']",S Singh,multiple
476,81162,862,2315,"World Cup Qualifiers, Asia, 2018",Maldives vs Hong Kong,12-11-2015,Maldives,MV,2015,SUCCESS,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",0.0,False,Large Dataset said 0,False,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",Sha,multiple
477,81167,867,2315,"World Cup Qualifiers, Asia, 2018",Maldives vs Hong Kong,12-11-2015,Maldives,MV,2015,SUCCESS,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,False,Large Dataset said 0,False,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",Assadhulla Abdulla,multiple
478,81278,978,2320,"World Cup Qualifiers, Asia, 2018",Myanmar vs Laos,13-10-2015,Myanmar,MM,2015,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",Thu Aung,multiple
479,81310,1010,2321,"World Cup Qualifiers, Asia, 2018",Japan vs Cambodia,03-09-2015,Cambodia,KH,2015,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,"['Souhana Sos', 'Sok Sovan']",Sos Suhana,multiple
480,82544,44,4096,"World Cup 2022, Qualifiers, CONCACAF",Dominica vs Panama,28-Mar-21,Dominica,DM,2021,SUCCESS,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",0.0,False,Large Dataset said 0,False,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",Prince,multiple
481,88339,273,2491,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Lebanon,15-10-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,"['Dilan De Silva', 'Dillon De Silva']",D De Silva,multiple
482,88712,646,2508,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs North Korea,10-09-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,"['Dilan De Silva', 'Dillon De Silva']",D De Silva,multiple
483,88715,649,2508,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs North Korea,10-09-2019,North Korea,KP,2019,SUCCESS,"['Tae-song An', 'Tae-song Sin']",0.0,False,Large Dataset said 0,False,"['Tae-song An', 'Tae-song Sin']",An Tae-Song,multiple
484,88757,691,2510,"World Cup Qualifiers, Asia, 2022",Kuwait vs Australia,10-9-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,"['Faisal Ajab', 'Faisal Al Enezi']",Faisal Al Harbi,multiple
485,88777,711,2511,"World Cup Qualifiers, Asia, 2022",Cambodia vs Pakistan,06-06-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,"['Souhana Sos', 'Sok Sovan']",Sos Suhana,multiple
486,89055,989,2523,"World Cup Qualifiers, Asia, 2022",Jordan vs Kuwait,10-10-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,"['Faisal Ajab', 'Faisal Al Enezi']",Faisal Al Harbi,multiple
487,89075,1009,2524,"World Cup Qualifiers, Asia, 2022",Bahrain vs Cambodia,03-06-2021,Cambodia,KH,2021,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,"['Souhana Sos', 'Sok Sovan']",Sos Suhana,multiple
488,89076,1010,2524,"World Cup Qualifiers, Asia, 2022",Bahrain vs Cambodia,03-06-2021,Cambodia,KH,2021,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",Sieng Chanthea,multiple
489,90291,25,2124,"World Cup Qualifiers, Africa, 2022",Kenya vs Rwanda,15-11-2021,Kenya,KE,2021,SUCCESS,"['Duncan Ochieng', 'David Ochieng']",0.0,False,Large Dataset said 0,False,"['Duncan Ochieng', 'David Ochieng']",D Ochieng,multiple
490,90928,662,2153,"World Cup Qualifiers, Africa, 2022",Sierra Leone vs Liberia,08-09-2019,Sierra Leone,SL,2019,SUCCESS,"['Ishmeal Koroma', 'Ibrahim Koroma']",0.0,False,Large Dataset said 0,False,"['Ishmeal Koroma', 'Ibrahim Koroma']",I Koroma,multiple
491,90936,670,2153,"World Cup Qualifiers, Africa, 2022",Sierra Leone vs Liberia,08-09-2019,Sierra Leone,SL,2019,SUCCESS,"['Mohamed Kamara', 'Musa Kamara']",0.0,False,Large Dataset said 0,False,"['Mohamed Kamara', 'Musa Kamara']",M Kamara,multiple
492,90997,731,2156,"World Cup Qualifiers, Africa, 2022",Egypt vs Angola,01-09-2021,Egypt,EG,2021,SUCCESS,"['Ahmed Eid', 'Ahmed Ali']",0.0,False,Large Dataset said 0,False,"['Ahmed Eid', 'Ahmed Ali']",Ahmed Zizo,multiple
493,91016,750,2157,"World Cup Qualifiers, Africa, 2022",Somalia vs Zimbabwe,05-09-2019,Somalia,SO,2019,SUCCESS,"['Mohamed Ali Mohamed', 'Mohamed Abukar Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Ali Mohamed', 'Mohamed Abukar Mohamed']",M Ali Mohamed,multiple
494,91147,881,2163,"World Cup Qualifiers, Africa, 2022",Djibouti vs Burkina Faso,08-10-2021,Djibouti,DJ,2021,SUCCESS,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",M Mohamed,multiple
495,91162,896,2163,"World Cup Qualifiers, Africa, 2022",Djibouti vs Burkina Faso,08-10-2021,Burkina Faso,BF,2021,SUCCESS,"['Issiaka Ouédraogo', 'Ismahila Ouédraogo']",0.0,False,Large Dataset said 0,False,"['Issiaka Ouédraogo', 'Ismahila Ouédraogo']",I Ouédraogo,multiple
496,91202,936,2165,"World Cup Qualifiers, Africa, 2022",Burkina Faso vs Djibouti,11-10-2021,Djibouti,DJ,2021,SUCCESS,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",M Mohamed,multiple
497,92596,130,3695,"Gold Cup, 2017",Curaçao vs Jamaica,10-07-2017,Jamaica,JM,2017,SUCCESS,"['Jason Johnson', 'Jermaine Johnson']",0.0,False,Large Dataset said 0,False,"['Jason Johnson', 'Jermaine Johnson']",J Johnson,multiple
498,93388,922,3732,"Gold Cup, 2019",Panama vs Trinidad and Tobago,19-06-2019,Trinidad and Tobago,TT,2019,SUCCESS,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",0.0,False,Large Dataset said 0,False,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",J Williams,multiple
499,93466,1000,3736,"Gold Cup, 2019",Trinidad and Tobago vs Guyana,27-06-2019,Trinidad and Tobago,TT,2019,SUCCESS,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",0.0,False,Large Dataset said 0,False,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",J Williams,multiple
