,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
504,1170,18,"U-20 World Cup, 2015",Myanmar U-20 vs Ukraine U-20,02.06.15,Ukraine U-20,UA,2015,FAIL,Roman Yaremchuk,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Roman Yaremchuk,Yaremchuk,single,Done
505,1171,21,"U-20 World Cup, 2015",Ukraine U-20 vs United States U-20,05.06.15,Ukraine U-20,UA,2015,FAIL,Taras Kacharaba,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Taras Kacharaba,Kacharaba,single,Done
506,1172,21,"U-20 World Cup, 2015",Ukraine U-20 vs United States U-20,05.06.15,Ukraine U-20,UA,2015,FAIL,Oleg Danchenko,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Polehenko,Polehenko,single,Done
507,1173,21,"U-20 World Cup, 2015",Ukraine U-20 vs United States U-20,05.06.15,Ukraine U-20,UA,2015,FAIL,Igor Kharatin,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Igor Kharatin,Kharatin,single,Done
508,1174,53,U-20 World Cup 2019,Italy U-20 vs Ecuador U-20,14.06.19,Italy U-20,IT,2019,FAIL,Salvatore Esposito,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Salvatore Esposito,Sa Esposito,single,Done
509,1175,54,U-20 World Cup 2019,Ukraine U-20 vs Italy U-20,11.06.19,Italy U-20,IT,2019,FAIL,Davide Frattesi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Davide Frattesi,Frattesi,single,Done
510,1176,54,U-20 World Cup 2019,Ukraine U-20 vs Italy U-20,11.06.19,Italy U-20,IT,2019,FAIL,Salvatore Esposito,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Salvatore Esposito,Sa Esposito,single,Done
511,1177,57,U-20 World Cup 2019,Italy U-20 vs Mali U-20,07.06.19,Italy U-20,IT,2019,FAIL,Davide Frattesi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Davide Frattesi,Frattesi,single,Done
512,1178,57,U-20 World Cup 2019,Italy U-20 vs Mali U-20,07.06.19,Italy U-20,IT,2019,FAIL,Salvatore Esposito,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Salvatore Esposito,Sa Esposito,single,Done
513,1179,59,U-20 World Cup 2019,South Korea U-20 vs Senegal U-20,08.06.19,Senegal U-20,SN,2019,FAIL,Pathé Ciss,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Amadou Ciss,A Ciss,single,Done
514,1185,184,World Cup 2014,Australia vs Spain,23.06.14,Spain,ES,2014,FAIL,Ferran Torres,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ferran Torres,F Torres,single,Done
515,1186,190,World Cup 2014,Japan vs Colombia,24.06.14,Colombia,CO,2014,FAIL,Juan Quintero,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Juan Quintero,Ju Quintero,single,Done
516,1190,238,World Cup 2018,Colombia vs England,03.07.18,Colombia,CO,2018,FAIL,Juan Quintero,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Juan Quintero,Ju Quintero,single,Done
517,1191,2480,"World Cup Qualifiers, Asia, 2018",South Korea vs Lebanon,24-03-2016,Lebanon,LB,2016,FAIL,Abbas Ali Atwi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abbas Ali Atwi,Abbas Ali Atwi,single,Done
518,1192,2484,"World Cup Qualifiers, Asia, 2022",Syria vs South Korea,01-02-2022,Syria,SY,2022,FAIL,Mohammad Shehioni,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammad Shehioni,Mohammad Sehioni,single,Done
519,1194,2485,"World Cup Qualifiers, Asia, 2022",Laos vs Bangladesh,06-06-2019,Bangladesh,BD,2019,FAIL,Mamun Miah,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mamun Miah,M Miah,single,Done
520,1195,2487,"World Cup Qualifiers, Asia, 2022",Tajikistan vs Mongolia,25-03-2021,Mongolia,MN,2021,FAIL,Tuguldur Galt,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Tuguldur Galt,T Galt,single,Done
521,1196,2488,"World Cup Qualifiers, Asia, 2022",Nepal vs Chinese Taipei,03-06-2021,Chinese Taipei,TW,2021,FAIL,Cheng Chou,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Cheng Chou,Cheng Hao,single,
522,1198,2495,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Vietnam,15-06-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
523,1201,2497,"World Cup Qualifiers, Asia, 2022",Myanmar vs Kyrgyzstan,11-06-2021,Myanmar,MM,2021,FAIL,Kyaw Lwin Moe,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Soe Kyaw Kyaw,Kyaw Soe Moe,single,Done
524,1202,2498,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Iraq,12-10-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
525,1204,2498,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Iraq,12-10-2021,Iraq,IQ,2021,FAIL,Mohammed Salih,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohammed Ali Karim,Mohammed Ali,single,Done
526,1205,2500,"World Cup Qualifiers, Asia, 2022",Syria vs Maldives,10-10-2019,Syria,SY,2019,FAIL,Ahmed El Ashkar,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ahmed El Ashkar,Ahmad Ashkar,single,Done
527,1206,2501,"World Cup Qualifiers, Asia, 2022",South Korea vs Syria,07-10-2021,Syria,SY,2021,FAIL,Esraa Al-Hamwiah,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Esraa Al-Hamwiah,Israa Hamwiah,single,Done
528,1209,2506,"World Cup Qualifiers, Asia, 2022",Japan vs China PR,27-01-2022,Japan,JP,2022,FAIL,Yuya Osako,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Yuya Osako,Y sako,single,Done
529,1210,2508,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs North Korea,10-09-2019,North Korea,KP,2019,FAIL,Kum-Chol Ri,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kum-Chol Ri,Kum-Chol Ri,single,Done
530,1211,2509,"World Cup Qualifiers, Asia, 2022",Guam vs Bhutan,11-6-2019,Bhutan,BT,2019,FAIL,Dawa Tshering Sr.,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Dawa Tshering Sr.,D Tshering,single,Done
531,1212,2510,"World Cup Qualifiers, Asia, 2022",Kuwait vs Australia,10-9-2019,Kuwait,KW,2019,FAIL,Fahad Aidh Al-Rashidi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fahad Aidh Al-Rashidi,Fahad Al Rashidi,single,Done
532,1214,2513,"World Cup Qualifiers, Asia, 2022",Tajikistan vs Kyrgyzstan,5-9-2019,Tajikistan,TJ,2019,FAIL,Dorobdzhon Ergashev,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Dorobdzhon Ergashev,Dorob Ergashev,single,Done
533,1215,2517,"World Cup Qualifiers, Asia, 2022",South Korea vs Turkmenistan,05-06-2021,Turkmenistan,TM,2021,FAIL,Rustem Ahallyyev,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Rustem Ahallyyev,R Charyyev,single,Done
534,1217,2518,"World Cup Qualifiers, Asia, 2022",Iraq vs United Arab Emirates,24-03-2022,United Arab Emirates,AE,2022,FAIL,Abdalla Al-Naqbi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abdalla Al-Naqbi,Abdullah Al-Naqbi,single,Done
535,1218,2518,"World Cup Qualifiers, Asia, 2022",Iraq vs United Arab Emirates,24-03-2022,United Arab Emirates,AE,2022,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
536,1220,2523,"World Cup Qualifiers, Asia, 2022",Jordan vs Kuwait,10-10-2019,Kuwait,KW,2019,FAIL,Fahad Aidh Al-Rashidi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fahad Aidh Al-Rashidi,Fahad Al Rashidi,single,Done
537,1222,2524,"World Cup Qualifiers, Asia, 2022",Bahrain vs Cambodia,03-06-2021,Bahrain,BH,2021,FAIL,Ahmed Moosa Ali,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ahmed Moosa Ali,Ahmed Moosa Ali,single,Done
538,1228,2123,"World Cup Qualifiers, Africa, 2022",Sudan vs Guinea-Bissau,07-09-2021,Sudan,SD,2021,FAIL,Omer Mahmoud,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mo Eisa,F Mamoun,single,Done
539,1229,2124,"World Cup Qualifiers, Africa, 2022",Kenya vs Rwanda,15-11-2021,Rwanda,RW,2021,FAIL,Keddy Nsanzimfura,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Keddy Nsanzimfura,K Nsanzimfura,single,Done
540,1231,2130,"World Cup Qualifiers, Africa, 2022",Central African Republic vs Cape Verde,01-09-2021,Central African Republic,CF,2021,FAIL,Hénoc Kpéko Damona,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Hénoc Kpéko Damona,H Damona,single,Done
541,1234,2135,"World Cup Qualifiers, Africa, 2022",Tunisia vs Zambia,16-11-2021,Zambia,ZM,2021,FAIL,Dickson Chapa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Dickson Chapa,D Chapa,single,Done
542,1237,2144,"World Cup Qualifiers, Africa, 2022",Sudan vs Morocco,12-11-2021,Sudan,SD,2021,FAIL,Omer Mahmoud,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mo Eisa,F Mamoun,single,Done
543,1239,2148,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Ghana,12-10-2021,Zimbabwe,ZW,2021,FAIL,Rahman Kutsanzira,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Rahman Kutsanzira,R Kutsanzira,single,Done
544,1240,2148,"World Cup Qualifiers, Africa, 2022",Zimbabwe vs Ghana,12-10-2021,Zimbabwe,ZW,2021,FAIL,Brendan Galloway,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Brendan Galloway,B Galloway,single,Done
545,1241,2155,"World Cup Qualifiers, Africa, 2022",Kenya vs Mali,10-10-2021,Kenya,KE,2021,FAIL,Boniface Muchiri,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Boniface Muchiri,B Muchiri,single,Done
546,1243,2156,"World Cup Qualifiers, Africa, 2022",Egypt vs Angola,01-09-2021,Angola,AO,2021,FAIL,Fabio Abreu,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fabio Abreu,Fábio Abreu,single,Done
547,1244,2161,"World Cup Qualifiers, Africa, 2022",Senegal vs Togo,01-09-2021,Togo,TG,2021,FAIL,Jean-Marie Nadjombe,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jean-Marie Nadjombe,J Nadjombe,single,Done
548,1245,2166,"World Cup Qualifiers, Africa, 2022",Guinea-Bissau vs Sudan,15-11-2021,Sudan,SD,2021,FAIL,Omer Mahmoud,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Omer Mahmoud,F Mamoun,single,Done
549,1246,2169,"World Cup Qualifiers, Africa, 2022",South Africa vs Ghana,06-09-2021,Ghana,GH,2021,FAIL,Fatawu Mohammed,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fatawu Mohammed,F Mohammed,single,Done
550,1249,3721,"Gold Cup, 2019",Mexico vs Cuba,16-06-2019,Cuba,CU,2019,FAIL,Aldair Ruiz,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Aldair Ruiz,K Aldair,single,Done
551,1251,3728,"Gold Cup, 2019",Cuba vs Martinique,20-06-2019,Cuba,CU,2019,FAIL,Aldair Ruiz,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Aldair Ruiz,K Aldair,single,Done
552,1256,1476,Nations League 2018-2020,Lithuania vs Serbia,07.09.18,Lithuania,LT,2018,FAIL,Arunas Klimavicius,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Arunas Klimavicius,Ar Klimavičius,single,Done
