,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
15355,989,4294,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Paraguay,24-Mar-16,Paraguay,PY,2016,FAIL,"['Edgar Benítez', 'Jorge Benítez', 'Julián Benítez', 'Alan Benítez']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Edgar Benítez', 'Jorge Benítez']",False,"['Edgar Benítez', 'Jorge Benítez', 'Julián Benítez', 'Alan Benítez']",Benítez,multiple
15438,1072,4298,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Ecuador,29-Mar-16,Ecuador,EC,2016,FAIL,"['Antonio Valencia', 'Enner Valencia', 'Anthony Valencia']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Antonio Valencia', 'Enner Valencia']]",False,"['Antonio Valencia', 'Enner Valencia', 'Anthony Valencia']",Valencia,multiple
15443,1077,4298,"World Cup 2018, Qualifiers, CONMEBOL",Colombia vs Ecuador,29-Mar-16,Ecuador,EC,2016,FAIL,"['Antonio Valencia', 'Enner Valencia', 'Anthony Valencia']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Antonio Valencia', 'Enner Valencia']]",False,"['Antonio Valencia', 'Enner Valencia', 'Anthony Valencia']",Valencia,multiple
15508,42,2731,"World Cup Qualifiers, Asia, 2026",United Arab Emirates vs Nepal,16-11-2023,Nepal,NP,2023,FAIL,"['Anjan Bista', 'Arik Bista']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Anjan Bista', 'Arik Bista']]",False,"['Anjan Bista', 'Arik Bista']",A Bista,multiple
15561,95,2734,"World Cup Qualifiers, Asia, 2026",Philippines vs Indonesia,21-11-2023,Philippines,PH,2023,FAIL,"['Manuel Ott', 'Mike Ott']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Manuel Ott', 'Mike Ott']]",False,"['Manuel Ott', 'Mike Ott']",M Ott,multiple
15691,225,2740,"World Cup Qualifiers, Asia, 2026",Bangladesh vs Lebanon,21-11-2023,Bangladesh,BD,2023,FAIL,"['Sohel Rana', 'Mohamed Sohel Rana', 'Md Sohel Rana']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Sohel Rana', 'Md Sohel Rana']",False,"['Sohel Rana', 'Mohamed Sohel Rana', 'Md Sohel Rana']",Sohel Rana,multiple
15784,318,2744,"World Cup Qualifiers, Asia, 2026",Singapore vs Thailand,21-11-2023,Singapore,SG,2023,FAIL,"['Irfan Fandi', 'Ikhsan Fandi', 'Ilhan Fandi']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ikhsan Fandi', 'Ilhan Fandi']",False,"['Irfan Fandi', 'Ikhsan Fandi', 'Ilhan Fandi']",I Fandi,multiple
15802,336,2745,"World Cup Qualifiers, Asia, 2026",Nepal vs Yemen,21-11-2023,Nepal,NP,2023,FAIL,"['Anjan Bista', 'Arik Bista']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Anjan Bista', 'Arik Bista']]",False,"['Anjan Bista', 'Arik Bista']",A Bista,multiple
15803,337,2745,"World Cup Qualifiers, Asia, 2026",Nepal vs Yemen,21-11-2023,Nepal,NP,2023,FAIL,"['Anjan Bista', 'Arik Bista']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Anjan Bista', 'Arik Bista']]",False,"['Anjan Bista', 'Arik Bista']",A Bista,multiple
15883,417,2748,"World Cup Qualifiers, Asia, 2026",Guam vs Singapore,17-10-2023,Singapore,SG,2023,FAIL,"['Irfan Fandi', 'Ikhsan Fandi', 'Ilhan Fandi']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ikhsan Fandi', 'Ilhan Fandi']]",False,"['Irfan Fandi', 'Ikhsan Fandi', 'Ilhan Fandi']",I Fandi,multiple
16044,578,2756,"World Cup Qualifiers, Asia, 2026",Bangladesh vs Maldives,17-10-2023,Bangladesh,BD,2023,FAIL,"['Sohel Rana', 'Mohamed Sohel Rana', 'Md Sohel Rana']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Sohel Rana', 'Md Sohel Rana']]",False,"['Sohel Rana', 'Mohamed Sohel Rana', 'Md Sohel Rana']",Sohel Rana,multiple
16670,104,609,"Euros 2016, Qualifiers",Albania vs Serbia,08.10.15,Serbia,RS,2015,FAIL,"['Dusko Tosic', 'Zoran Tosic']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Dusko Tosic', 'Zoran Tosic']",False,"['Dusko Tosic', 'Zoran Tosic']",Tosic,multiple
16726,160,612,"Euros 2016, Qualifiers",Serbia vs Portugal,11.10.15,Serbia,RS,2015,FAIL,"['Dusko Tosic', 'Zoran Tosic']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Dusko Tosic', 'Zoran Tosic']",False,"['Dusko Tosic', 'Zoran Tosic']",Tosic,multiple
16828,262,617,"Euros 2020, Qualifiers",Hungary vs Iceland,12.11.20,Iceland,IS,2020,FAIL,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Jóhann Berg Gudmundsson', 'Albert Gudmundsson']",False,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",Gudmundsson,multiple
16971,405,624,"Euros 2020, Qualifiers",Iceland vs Romania,08.10.20,Iceland,IS,2020,FAIL,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Jóhann Berg Gudmundsson', 'Albert Gudmundsson']]",False,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",Gudmundsson,multiple
20158,292,1732,Nations League 2022-2023,Hungary vs England,04.06.22,Hungary,HU,2022,FAIL,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ádám Nagy', 'Zsolt Nagy']",False,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",A Nagy,multiple
20213,347,1734,Nations League 2022-2023,Italy vs Hungary,07.06.22,Hungary,HU,2022,FAIL,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ádám Nagy', 'Zsolt Nagy']]",False,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",A Nagy,multiple
20268,402,1737,Nations League 2022-2023,Hungary vs Germany,11.06.22,Hungary,HU,2022,FAIL,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ádám Nagy', 'Zsolt Nagy']]",False,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",A Nagy,multiple
20367,501,1741,Nations League 2022-2023,Germany vs Hungary,23.09.22,Hungary,HU,2022,FAIL,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ádám Nagy', 'Zsolt Nagy']]",False,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",A Nagy,multiple
20401,535,1743,Nations League 2022-2023,Hungary vs Italy,26.09.22,Hungary,HU,2022,FAIL,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ádám Nagy', 'Zsolt Nagy']]",False,"['Ádám Nagy', 'Zsolt Nagy', 'Gábor Nagy']",A Nagy,multiple
20483,617,1747,Nations League 2022-2023,Wales vs Netherlands,08.06.22,Wales,WA,2022,FAIL,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ben Davies', 'Rhys Norrington-Davies']",False,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",Davies,multiple
20528,662,1749,Nations League 2022-2023,Wales vs Belgium,11.06.22,Wales,WA,2022,FAIL,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ben Davies', 'Rhys Norrington-Davies']]",False,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",Davies,multiple
20560,694,1750,Nations League 2022-2023,Netherlands vs Wales,14.06.22,Wales,WA,2022,FAIL,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ben Davies', 'Rhys Norrington-Davies']]",False,"['Ben Davies', 'Craig Davies', 'Adam Davies', 'Rhys Norrington-Davies']",Davies,multiple
20808,942,1761,Nations League 2022-2023,Armenia vs Scotland,14.06.22,Scotland,SC,2022,FAIL,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Callum McGregor', 'Greg Taylor']",False,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",Mc Gregor,multiple
21886,920,2468,"World Cup Qualifiers, Asia, 2018",United Arab Emirates vs Malaysia,03-09-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Safiq Rahim', 'Ahmad Fakri Saarani']]",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
21930,964,2470,"World Cup Qualifiers, Asia, 2018",Palestine vs Malaysia,12-11-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Safiq Rahim', 'Ahmad Fakri Saarani']]",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
22942,876,444,"Euros 2016, Qualifiers",Germany vs Scotland,07.09.14,Scotland,SC,2014,FAIL,"['Darren Fletcher', 'Steven Fletcher']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Darren Fletcher', 'Steven Fletcher']",False,"['Darren Fletcher', 'Steven Fletcher']",Fletcher,multiple
23411,1345,466,"Euros 2016, Qualifiers",Scotland vs Germany,07.09.15,Scotland,SC,2015,FAIL,"['Russell Martin', 'Chris Martin']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Russell Martin', 'Chris Martin']",False,"['Russell Martin', 'Chris Martin']",Martin,multiple
23477,1411,469,"Euros 2016, Qualifiers",Scotland vs Poland,08.10.15,Scotland,SC,2015,FAIL,"['Russell Martin', 'Chris Martin']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Russell Martin', 'Chris Martin']]",False,"['Russell Martin', 'Chris Martin']",Martin,multiple
23479,1413,469,"Euros 2016, Qualifiers",Scotland vs Poland,08.10.15,Scotland,SC,2015,FAIL,"['Darren Fletcher', 'Steven Fletcher']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Darren Fletcher', 'Steven Fletcher']",False,"['Darren Fletcher', 'Steven Fletcher']",Fletcher,multiple
24272,6,2376,"World Cup Qualifiers, Asia, 2018",Malaysia vs Timor-Leste,11-06-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Safiq Rahim', 'Ahmad Fakri Saarani']]",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
24295,29,2377,"World Cup Qualifiers, Asia, 2018",Malaysia vs Palestine,16-06-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Safiq Rahim', 'Ahmad Fakri Saarani']]",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
24450,184,2384,"World Cup Qualifiers, Asia, 2018",Cambodia vs Syria,08-09-2015,Cambodia,KH,2015,FAIL,"['Souhana Sos', 'Sok Sovan']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Souhana Sos', 'Sok Sovan']",False,"['Souhana Sos', 'Sok Sovan']",Sos Suhana,multiple
25133,867,2415,"World Cup Qualifiers, Asia, 2018",Malaysia vs United Arab Emirates,17-11-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Safiq Rahim', 'Ahmad Fakri Saarani']",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
25506,140,1320,Copa America 2021,Brazil vs Peru,18.06.21,Brazil,BR,2021,FAIL,"['Everton', 'Everton Ribeiro']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Everton', 'Everton Ribeiro']",False,"['Everton', 'Everton Ribeiro']",Everton Soares,multiple
25639,273,1326,Copa America 2021,Brazil vs Ecuador,28.06.21,Brazil,BR,2021,FAIL,"['Everton', 'Everton Ribeiro']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Everton', 'Everton Ribeiro']]",False,"['Everton', 'Everton Ribeiro']",Everton Soares,multiple
28226,660,1447,Nations League 2018-2020,Scotland vs Albania,10.09.18,Scotland,SC,2018,FAIL,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Allan McGregor', 'Callum McGregor']",False,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",Mc Gregor,multiple
28248,682,1448,Nations League 2018-2020,Israel vs Scotland,11.10.18,Israel,IL,2018,FAIL,"['Ariel Harush', 'Omri Ben Harush']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Ariel Harush', 'Omri Ben Harush']",False,"['Ariel Harush', 'Omri Ben Harush']",Harush,multiple
28259,693,1448,Nations League 2018-2020,Israel vs Scotland,11.10.18,Scotland,SC,2018,FAIL,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Allan McGregor', 'Callum McGregor']]",False,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",Mc Gregor,multiple
28270,704,1449,Nations League 2018-2020,Israel vs Albania,14.10.18,Israel,IL,2018,FAIL,"['Ariel Harush', 'Omri Ben Harush']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ariel Harush', 'Omri Ben Harush']]",False,"['Ariel Harush', 'Omri Ben Harush']",Harush,multiple
28303,737,1450,Nations League 2018-2020,Albania vs Scotland,17.11.18,Scotland,SC,2018,FAIL,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Allan McGregor', 'Callum McGregor']]",False,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",Mc Gregor,multiple
28314,748,1451,Nations League 2018-2020,Scotland vs Israel,20.11.18,Scotland,SC,2018,FAIL,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Allan McGregor', 'Callum McGregor']]",False,"['Allan McGregor', 'Callum McGregor', 'Greg Taylor']",Mc Gregor,multiple
28325,759,1451,Nations League 2018-2020,Scotland vs Israel,20.11.18,Israel,IL,2018,FAIL,"['Ariel Harush', 'Omri Ben Harush']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Ariel Harush', 'Omri Ben Harush']]",False,"['Ariel Harush', 'Omri Ben Harush']",Harush,multiple
28916,250,3043,"World Cup Qualifiers, Europe, 2018",Liechtenstein vs Israel,06-10-2017,Liechtenstein,LI,2017,FAIL,"['Martin Büchel', 'Marcel Büchel']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Martin Büchel', 'Marcel Büchel']",False,"['Martin Büchel', 'Marcel Büchel']",M Büchel,multiple
30398,632,1395,Nations League 2018-2020,Portugal vs Netherlands,09.06.19,Netherlands,NL,2019,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Luuk de Jong', 'Frenkie de Jong']",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30431,665,1397,Nations League 2018-2020,Netherlands vs England,06.06.19,Netherlands,NL,2019,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30486,720,1399,Nations League 2018-2020,France vs Netherlands,09.09.18,Netherlands,NL,2018,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Luuk de Jong', 'Frenkie de Jong']",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30497,731,1400,Nations League 2018-2020,Netherlands vs Germany,13.10.18,Netherlands,NL,2018,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30541,775,1402,Nations League 2018-2020,Netherlands vs France,16.11.18,Netherlands,NL,2018,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30574,808,1403,Nations League 2018-2020,Germany vs Netherlands,19.11.18,Netherlands,NL,2018,FAIL,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Luuk de Jong', 'Frenkie de Jong']]",False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
30622,856,1405,Nations League 2018-2020,Iceland vs Belgium,11.09.18,Belgium,BE,2018,FAIL,"['Eden Hazard', 'Thorgan Hazard']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Eden Hazard', 'Thorgan Hazard']",False,"['Eden Hazard', 'Thorgan Hazard']",Hazard,multiple
30633,867,1406,Nations League 2018-2020,Belgium vs Switzerland,12.10.18,Belgium,BE,2018,FAIL,"['Eden Hazard', 'Thorgan Hazard']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Eden Hazard', 'Thorgan Hazard']]",False,"['Eden Hazard', 'Thorgan Hazard']",Hazard,multiple
30655,889,1407,Nations League 2018-2020,Iceland vs Switzerland,15.10.18,Iceland,IS,2018,FAIL,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Jóhann Berg Gudmundsson', 'Albert Gudmundsson']",False,"['Jóhann Berg Gudmundsson', 'Albert Gudmundsson', 'Eggert Aron Gudmundsson']",Gudmundsson,multiple
30893,27,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
30974,108,1062,"Euros 2024, Qualifiers",Switzerland vs Andorra,12.09.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
31048,182,1066,"Euros 2024, Qualifiers",Andorra vs Kosovo,12.10.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
31104,238,1068,"Euros 2024, Qualifiers",Romania vs Andorra,15.10.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
31168,302,1071,"Euros 2024, Qualifiers",Belarus vs Andorra,18.11.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
31268,402,1076,"Euros 2024, Qualifiers",Andorra vs Israel,21.11.23,Andorra,AD,2023,FAIL,"['Marc Vales', 'Eric Vales']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Marc Vales', 'Eric Vales']]",False,"['Marc Vales', 'Eric Vales']",Vales,multiple
31992,26,2327,"World Cup Qualifiers, Asia, 2018",Qatar vs China PR,05-09-2017,Qatar,QA,2017,FAIL,"['Abdulkareem Salem Al-Ali', 'Abdulaziz Hatem', 'Abdelkarim Hassan']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Abdulkareem Salem Al-Ali', 'Abdelkarim Hassan']",False,"['Abdulkareem Salem Al-Ali', 'Abdulaziz Hatem', 'Abdelkarim Hassan']",Abdulkarim Salem,multiple
33053,1087,2375,"World Cup Qualifiers, Asia, 2018",Malaysia vs Saudi Arabia,08-09-2015,Malaysia,MY,2015,FAIL,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: ['Safiq Rahim', 'Ahmad Fakri Saarani']",False,"['Sani Anuar Kamsani', 'Mohd Saiful Nizam Miswan', 'Safiq Rahim', 'Ashaari Samsuddin', 'Ahmad Fakri Saarani', 'Safee Sali', 'Shahrul Saad', ""Shahril Sa'ari"", 'Amer Saidin', 'Syahmi Safari', 'Safawi Rasid', 'Halim Saari', 'Samuel Somerville', 'Ramadhan Saifullah']",Sa,multiple
33068,2,4046,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs Panama,11-Nov-16,Honduras,HN,2016,FAIL,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Henry Figueroa', 'Maynor Figueroa']]",False,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",Figueroa,multiple
33069,3,4046,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs Panama,11-Nov-16,Honduras,HN,2016,FAIL,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",0.0,True,"FILTERING USING MATCH DATE LEFT MULTIPLE RESULTS: [['Henry Figueroa', 'Maynor Figueroa']]",False,"['Henry Figueroa', 'Maynor Figueroa', 'Josman Figueroa']",Figueroa,multiple
