,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
0,0,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Randall Rodríguez,600000.0,False,Only Before,False,Randall Rodríguez,12 Randall Rodríguez,single
1,1,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Facundo González,1200000.0,False,Only Before,False,Facundo González,16 Facundo González,single
2,2,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Sebastián Boselli,1080000.0,False,Only Before,False,Sebastián Boselli,2 Sebastián Boselli,single
3,3,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Fabricio Díaz,6000000.0,False,Only Before,False,Fabricio Díaz,5 Fabricio Díaz,single
4,4,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Luciano Rodríguez,1800000.0,False,Only Before,False,Luciano Rodríguez,19 Luciano Rodríguez,single
5,5,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Uruguay,UY,2023,SUCCESS,Anderson Duarte,300000.0,False,Only Before,False,Anderson Duarte,7 Anderson Duarte,single
6,6,U-20 World Cup_0,U-20 World Cup 2023,Uruguay U20 vs Italy U20,2023-06-11,Italy,IT,2023,SUCCESS,Simone Pafundi,9600000.0,False,Only Before,False,Simone Pafundi,20 Simone Pafundi,single
7,7,U-20 World Cup_1,U-20 World Cup 2023,Israel U20 vs South Korea U20,2023-06-11,Israel,IL,2023,SUCCESS,Anan Khalaili,1200000.0,False,Found in Curr Season,False,Anan Khalaili,7 Anan Khalaili,single
8,8,U-20 World Cup_1,U-20 World Cup 2023,Israel U20 vs South Korea U20,2023-06-11,South Korea,KR,2023,SUCCESS,Ji-soo Kim,600000.0,False,Found in Curr Season,False,Ji-soo Kim,20 Ji-soo Kim,single
9,9,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Uruguay,UY,2023,SUCCESS,Randall Rodríguez,600000.0,False,Only Before,False,Randall Rodríguez,12 Randall Rodríguez,single
10,10,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Uruguay,UY,2023,SUCCESS,Facundo González,1200000.0,False,Only Before,False,Facundo González,16 Facundo González,single
11,11,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Uruguay,UY,2023,SUCCESS,Sebastián Boselli,1080000.0,False,Only Before,False,Sebastián Boselli,2 Sebastián Boselli,single
12,12,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Uruguay,UY,2023,SUCCESS,Fabricio Díaz,6000000.0,False,Only Before,False,Fabricio Díaz,5 Fabricio Díaz,single
13,13,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Uruguay,UY,2023,SUCCESS,Anderson Duarte,300000.0,False,Only Before,False,Anderson Duarte,7 Anderson Duarte,single
14,14,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Israel,IL,2023,SUCCESS,Stav Lemkin,1000000.0,False,Found in Curr Season,False,Stav Lemkin,4 Stav Lemkin,single
15,15,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Israel,IL,2023,SUCCESS,Roy Revivo,800000.0,False,Found in Curr Season,False,Roy Revivo,12 Roy Revivo,single
16,16,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Israel,IL,2023,SUCCESS,Anan Khalaili,1200000.0,False,Found in Curr Season,False,Anan Khalaili,7 Anan Khalaili,single
17,17,U-20 World Cup_2,U-20 World Cup 2023,Uruguay U20 vs Israel U20,2023-06-08,Israel,IL,2023,SUCCESS,Dor Turgeman,1000000.0,False,Found in Curr Season,False,Dor Turgeman,9 Dor Turgeman,single
18,18,U-20 World Cup_3,U-20 World Cup 2023,Italy U20 vs South Korea U20,2023-06-08,South Korea,KR,2023,SUCCESS,Ji-soo Kim,600000.0,False,Found in Curr Season,False,Ji-soo Kim,20 Ji-soo Kim,single
19,19,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Israel,IL,2023,SUCCESS,Stav Lemkin,1000000.0,False,Found in Curr Season,False,Stav Lemkin,4 Stav Lemkin,single
20,20,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Israel,IL,2023,SUCCESS,Roy Revivo,800000.0,False,Found in Curr Season,False,Roy Revivo,12 Roy Revivo,single
21,21,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Israel,IL,2023,SUCCESS,Anan Khalaili,1200000.0,False,Found in Curr Season,False,Anan Khalaili,7 Anan Khalaili,single
22,22,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Israel,IL,2023,SUCCESS,Dor Turgeman,1000000.0,False,Found in Curr Season,False,Dor Turgeman,9 Dor Turgeman,single
23,23,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Brazil,BR,2023,SUCCESS,Andrey Santos,18000000.0,False,Only Before,False,Andrey Santos,5 Andrey Santos,single
24,24,U-20 World Cup_4,U-20 World Cup 2023,Israel U20 vs Brazil U20,2023-06-03,Brazil,BR,2023,SUCCESS,Marquinhos,60000000.0,False,Found in Curr Season,False,Marquinhos,16 Marquinhos,single
25,25,U-20 World Cup_5,U-20 World Cup 2023,Colombia U20 vs Italy U20,2023-06-03,Colombia,CO,2023,SUCCESS,Andrés Salazar,360000.0,False,Only Before,False,Andrés Salazar,17 Andrés Salazar,single
26,26,U-20 World Cup_5,U-20 World Cup 2023,Colombia U20 vs Italy U20,2023-06-03,Colombia,CO,2023,SUCCESS,Yáser Asprilla,5400000.0,False,Only Before,False,Yáser Asprilla,10 Yáser Asprilla,single
27,27,U-20 World Cup_5,U-20 World Cup 2023,Colombia U20 vs Italy U20,2023-06-03,Colombia,CO,2023,SUCCESS,Óscar Cortés,1800000.0,False,Only Before,False,Óscar Cortés,16 Óscar Cortés,single
28,28,U-20 World Cup_6,U-20 World Cup 2023,South Korea U20 vs Nigeria U20,2023-06-04,South Korea,KR,2023,SUCCESS,Ji-soo Kim,600000.0,False,Found in Curr Season,False,Ji-soo Kim,20 Ji-soo Kim,single
29,29,U-20 World Cup_6,U-20 World Cup 2023,South Korea U20 vs Nigeria U20,2023-06-04,Nigeria,NG,2023,SUCCESS,Daniel Bameyi,0.0,False,Only Before X,False,Daniel Bameyi,6 Daniel Bameyi,single
30,30,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Gabriel Slonina,600000.0,False,Only Before,False,Gabriel Slonina,1 Gabriel Slonina,single
31,31,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Joshua Wynder,120000.0,False,Only Before,False,Joshua Wynder,4 Joshua Wynder,single
32,32,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Jack McGlynn,3500000.0,False,Found in Curr Season,False,Jack McGlynn,8 Jack McGlynn,single
33,33,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Caleb Wiley,5000000.0,False,Found in Curr Season,False,Caleb Wiley,3 Caleb Wiley,single
34,34,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Diego Luna,4500000.0,False,Found in Curr Season,False,Diego Luna,10 Diego Luna,single
35,35,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,USA,US,2023,SUCCESS,Cade Cowell,6000000.0,False,Only Before,False,Cade Cowell,9 Cade Cowell,single
36,36,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Randall Rodríguez,600000.0,False,Only Before,False,Randall Rodríguez,12 Randall Rodríguez,single
37,37,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Facundo González,1200000.0,False,Only Before,False,Facundo González,16 Facundo González,single
38,38,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Sebastián Boselli,1080000.0,False,Only Before,False,Sebastián Boselli,2 Sebastián Boselli,single
39,39,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Mateo Ponte,600000.0,False,Only Before,False,Mateo Ponte,4 Mateo Ponte,single
40,40,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Fabricio Díaz,6000000.0,False,Only Before,False,Fabricio Díaz,5 Fabricio Díaz,single
41,41,U-20 World Cup_7,U-20 World Cup 2023,USA U20 vs Uruguay U20,2023-06-04,Uruguay,UY,2023,SUCCESS,Anderson Duarte,300000.0,False,Only Before,False,Anderson Duarte,7 Anderson Duarte,single
42,42,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Gabriel Slonina,600000.0,False,Only Before,False,Gabriel Slonina,1 Gabriel Slonina,single
43,43,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Joshua Wynder,120000.0,False,Only Before,False,Joshua Wynder,4 Joshua Wynder,single
44,44,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Jack McGlynn,3500000.0,False,Found in Curr Season,False,Jack McGlynn,8 Jack McGlynn,single
45,45,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Jonathan Gómez,360000.0,False,Only Before,False,Jonathan Gómez,13 Jonathan Gómez,single
46,46,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Caleb Wiley,5000000.0,False,Found in Curr Season,False,Caleb Wiley,3 Caleb Wiley,single
47,47,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Cade Cowell,6000000.0,False,Only Before,False,Cade Cowell,9 Cade Cowell,single
48,48,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,USA,US,2023,SUCCESS,Diego Luna,4500000.0,False,Found in Curr Season,False,Diego Luna,10 Diego Luna,single
49,49,U-20 World Cup_8,U-20 World Cup 2023,USA U20 vs New Zealand U20,2023-05-30,New Zealand,NZ,2023,SUCCESS,Finn Surman,300000.0,False,Found in Curr Season,False,Finn Surman,5 Finn Surman,single
50,50,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Uzbekistan,UZ,2023,SUCCESS,Abdukodir Khusanov,1500000.0,False,Found in Curr Season,False,Abdukodir Khusanov,3 Abdukodir Khusanov,single
51,51,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Uzbekistan,UZ,2023,SUCCESS,Zafarmurod Abdirakhmatov,350000.0,False,Found in Curr Season,False,Zafarmurod Abdirakhmatov,13 Zafarmurod Abdirakhmatov,single
52,52,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Uzbekistan,UZ,2023,SUCCESS,Abbosbek Fayzullaev,4000000.0,False,Found in Curr Season,False,Abbosbek Fayzullaev,14 Abbosbek Fayzullaev,single
53,53,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Israel,IL,2023,SUCCESS,Stav Lemkin,1000000.0,False,Found in Curr Season,False,Stav Lemkin,4 Stav Lemkin,single
54,54,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Israel,IL,2023,SUCCESS,Roy Revivo,800000.0,False,Found in Curr Season,False,Roy Revivo,12 Roy Revivo,single
55,55,U-20 World Cup_9,U-20 World Cup 2023,Uzbekistan U20 vs Israel U20,2023-05-30,Israel,IL,2023,SUCCESS,Dor Turgeman,1000000.0,False,Found in Curr Season,False,Dor Turgeman,9 Dor Turgeman,single
56,56,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Brazil,BR,2023,SUCCESS,Robert Renan,10800000.0,False,Only Before,False,Robert Renan,4 Robert Renan,single
57,57,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Brazil,BR,2023,SUCCESS,Arthur,6000000.0,False,Only Before,False,Arthur,2 Arthur,single
58,58,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Brazil,BR,2023,SUCCESS,Andrey Santos,18000000.0,False,Only Before,False,Andrey Santos,5 Andrey Santos,single
59,59,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Brazil,BR,2023,SUCCESS,Marquinhos,60000000.0,False,Found in Curr Season,False,Marquinhos,16 Marquinhos,single
60,60,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Tunisia,TN,2023,SUCCESS,Dries Arfaoui,0.0,False,Only Before X,False,Dries Arfaoui,16 Dries Arfaoui,single
61,61,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Tunisia,TN,2023,SUCCESS,Mohamed Wael Derbali,30000.0,False,Only Before,False,Mohamed Wael Derbali,13 Mohamed Wael Derbali,single
62,62,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Tunisia,TN,2023,SUCCESS,Cristo,120000.0,False,Only Before,False,Cristo,18 Cristo,single
63,63,U-20 World Cup_10,U-20 World Cup 2023,Brazil U20 vs Tunisia U20,2023-05-31,Tunisia,TN,2023,SUCCESS,Chaïm El Djebali,0.0,False,Only Before X,False,Chaïm El Djebali,10 Chaïm El Djebali,single
64,64,U-20 World Cup_11,U-20 World Cup 2023,Colombia U20 vs Slovakia U20,2023-05-31,Colombia,CO,2023,SUCCESS,Andrés Salazar,360000.0,False,Only Before,False,Andrés Salazar,17 Andrés Salazar,single
65,65,U-20 World Cup_11,U-20 World Cup 2023,Colombia U20 vs Slovakia U20,2023-05-31,Colombia,CO,2023,SUCCESS,Óscar Cortés,1800000.0,False,Only Before,False,Óscar Cortés,16 Óscar Cortés,single
66,66,U-20 World Cup_11,U-20 World Cup 2023,Colombia U20 vs Slovakia U20,2023-05-31,Colombia,CO,2023,SUCCESS,Yáser Asprilla,5400000.0,False,Only Before,False,Yáser Asprilla,10 Yáser Asprilla,single
67,67,U-20 World Cup_11,U-20 World Cup 2023,Colombia U20 vs Slovakia U20,2023-05-31,Slovakia,SK,2023,SUCCESS,Leo Sauer,5000000.0,False,Found in Curr Season,False,Leo Sauer,16 Leo Sauer,single
68,68,U-20 World Cup_11,U-20 World Cup 2023,Colombia U20 vs Slovakia U20,2023-05-31,Slovakia,SK,2023,SUCCESS,Artur Gajdos,450000.0,False,Only Before,False,Artur Gajdos,8 Artur Gajdos,single
69,69,U-20 World Cup_12,U-20 World Cup 2023,Argentina U20 vs Nigeria U20,2023-05-31,Nigeria,NG,2023,SUCCESS,Daniel Bameyi,0.0,False,Only Before X,False,Daniel Bameyi,6 Daniel Bameyi,single
70,70,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Randall Rodríguez,600000.0,False,Only Before,False,Randall Rodríguez,12 Randall Rodríguez,single
71,71,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Facundo González,1200000.0,False,Only Before,False,Facundo González,16 Facundo González,single
72,72,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Sebastián Boselli,1080000.0,False,Only Before,False,Sebastián Boselli,2 Sebastián Boselli,single
73,73,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Mateo Ponte,600000.0,False,Only Before,False,Mateo Ponte,4 Mateo Ponte,single
74,74,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Fabricio Díaz,6000000.0,False,Only Before,False,Fabricio Díaz,5 Fabricio Díaz,single
75,75,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Luciano Rodríguez,1800000.0,False,Only Before,False,Luciano Rodríguez,19 Luciano Rodríguez,single
76,76,U-20 World Cup_14,U-20 World Cup 2023,The Gambia U20 vs Uruguay U20,2023-06-01,Uruguay,UY,2023,SUCCESS,Anderson Duarte,300000.0,False,Only Before,False,Anderson Duarte,7 Anderson Duarte,single
77,77,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Gilmar Napa,600000.0,False,Only Before,False,Gilmar Napa,12 Gilmar Napa,single
78,78,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Joel Ordóñez,1800000.0,False,Only Before,False,Joel Ordóñez,4 Joel Ordóñez,single
79,79,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Óscar Zambrano,3000000.0,False,Found in Curr Season,False,Óscar Zambrano,5 Óscar Zambrano,single
80,80,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Sebastián González,960000.0,False,Only Before,False,Sebastián González,8 Sebastián González,single
81,81,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Kendry Páez,10000000.0,False,Found in Curr Season,False,Kendry Páez,19 Kendry Páez,single
82,82,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,Ecuador,EC,2023,SUCCESS,Nilson Angulo,1800000.0,False,Only Before,False,Nilson Angulo,10 Nilson Angulo,single
83,83,U-20 World Cup_15,U-20 World Cup 2023,Ecuador U20 vs South Korea U20,2023-06-01,South Korea,KR,2023,SUCCESS,Ji-soo Kim,600000.0,False,Found in Curr Season,False,Ji-soo Kim,20 Ji-soo Kim,single
84,84,U-20 World Cup_16,U-20 World Cup 2023,Guatemala U20 vs New Zealand U20,2023-05-20,Guatemala,GT,2023,SUCCESS,Jonathan Franco,150000.0,False,Found in Curr Season,False,Jonathan Franco,14 Jonathan Franco,single
85,85,U-20 World Cup_16,U-20 World Cup 2023,Guatemala U20 vs New Zealand U20,2023-05-20,Guatemala,GT,2023,SUCCESS,Arquímides Ordóñez,120000.0,False,Only Before,False,Arquímides Ordóñez,10 Arquímides Ordóñez,single
86,86,U-20 World Cup_16,U-20 World Cup 2023,Guatemala U20 vs New Zealand U20,2023-05-20,New Zealand,NZ,2023,SUCCESS,Finn Surman,300000.0,False,Found in Curr Season,False,Finn Surman,5 Finn Surman,single
87,87,U-20 World Cup_17,U-20 World Cup 2023,Argentina U20 vs Uzbekistan U20,2023-05-20,Uzbekistan,UZ,2023,SUCCESS,Abdukodir Khusanov,1500000.0,False,Found in Curr Season,False,Abdukodir Khusanov,3 Abdukodir Khusanov,single
88,88,U-20 World Cup_17,U-20 World Cup 2023,Argentina U20 vs Uzbekistan U20,2023-05-20,Uzbekistan,UZ,2023,SUCCESS,Zafarmurod Abdirakhmatov,350000.0,False,Found in Curr Season,False,Zafarmurod Abdirakhmatov,13 Zafarmurod Abdirakhmatov,single
89,89,U-20 World Cup_17,U-20 World Cup 2023,Argentina U20 vs Uzbekistan U20,2023-05-20,Uzbekistan,UZ,2023,SUCCESS,Abbosbek Fayzullaev,4000000.0,False,Found in Curr Season,False,Abbosbek Fayzullaev,14 Abbosbek Fayzullaev,single
90,90,U-20 World Cup_18,U-20 World Cup 2023,Uzbekistan U20 vs New Zealand U20,2023-05-23,Uzbekistan,UZ,2023,SUCCESS,Abdukodir Khusanov,1500000.0,False,Found in Curr Season,False,Abdukodir Khusanov,3 Abdukodir Khusanov,single
91,91,U-20 World Cup_18,U-20 World Cup 2023,Uzbekistan U20 vs New Zealand U20,2023-05-23,Uzbekistan,UZ,2023,SUCCESS,Zafarmurod Abdirakhmatov,350000.0,False,Found in Curr Season,False,Zafarmurod Abdirakhmatov,13 Zafarmurod Abdirakhmatov,single
92,92,U-20 World Cup_18,U-20 World Cup 2023,Uzbekistan U20 vs New Zealand U20,2023-05-23,Uzbekistan,UZ,2023,SUCCESS,Abbosbek Fayzullaev,4000000.0,False,Found in Curr Season,False,Abbosbek Fayzullaev,14 Abbosbek Fayzullaev,single
93,93,U-20 World Cup_18,U-20 World Cup 2023,Uzbekistan U20 vs New Zealand U20,2023-05-23,New Zealand,NZ,2023,SUCCESS,Finn Surman,300000.0,False,Found in Curr Season,False,Finn Surman,5 Finn Surman,single
94,94,U-20 World Cup_19,U-20 World Cup 2023,Argentina U20 vs Guatemala U20,2023-05-23,Guatemala,GT,2023,SUCCESS,Jonathan Franco,150000.0,False,Found in Curr Season,False,Jonathan Franco,14 Jonathan Franco,single
95,95,U-20 World Cup_19,U-20 World Cup 2023,Argentina U20 vs Guatemala U20,2023-05-23,Guatemala,GT,2023,SUCCESS,Arquímides Ordóñez,120000.0,False,Only Before,False,Arquímides Ordóñez,10 Arquímides Ordóñez,single
96,96,U-20 World Cup_20,U-20 World Cup 2023,New Zealand U20 vs Argentina U20,2023-05-26,New Zealand,NZ,2023,SUCCESS,Finn Surman,300000.0,False,Found in Curr Season,False,Finn Surman,5 Finn Surman,single
97,97,U-20 World Cup_21,U-20 World Cup 2023,Uzbekistan U20 vs Guatemala U20,2023-05-26,Uzbekistan,UZ,2023,SUCCESS,Abdukodir Khusanov,1500000.0,False,Found in Curr Season,False,Abdukodir Khusanov,3 Abdukodir Khusanov,single
98,98,U-20 World Cup_21,U-20 World Cup 2023,Uzbekistan U20 vs Guatemala U20,2023-05-26,Uzbekistan,UZ,2023,SUCCESS,Zafarmurod Abdirakhmatov,350000.0,False,Found in Curr Season,False,Zafarmurod Abdirakhmatov,13 Zafarmurod Abdirakhmatov,single
99,99,U-20 World Cup_21,U-20 World Cup 2023,Uzbekistan U20 vs Guatemala U20,2023-05-26,Uzbekistan,UZ,2023,SUCCESS,Abbosbek Fayzullaev,4000000.0,False,Found in Curr Season,False,Abbosbek Fayzullaev,14 Abbosbek Fayzullaev,single
100,100,U-20 World Cup_21,U-20 World Cup 2023,Uzbekistan U20 vs Guatemala U20,2023-05-26,Guatemala,GT,2023,SUCCESS,Jonathan Franco,150000.0,False,Found in Curr Season,False,Jonathan Franco,14 Jonathan Franco,single
101,101,U-20 World Cup_21,U-20 World Cup 2023,Uzbekistan U20 vs Guatemala U20,2023-05-26,Guatemala,GT,2023,SUCCESS,Arquímides Ordóñez,120000.0,False,Only Before,False,Arquímides Ordóñez,10 Arquímides Ordóñez,single
102,102,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Gabriel Slonina,600000.0,False,Only Before,False,Gabriel Slonina,1 Gabriel Slonina,single
103,103,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Joshua Wynder,120000.0,False,Only Before,False,Joshua Wynder,4 Joshua Wynder,single
104,104,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Jonathan Gómez,360000.0,False,Only Before,False,Jonathan Gómez,13 Jonathan Gómez,single
105,105,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Jack McGlynn,3500000.0,False,Found in Curr Season,False,Jack McGlynn,8 Jack McGlynn,single
106,106,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Caleb Wiley,5000000.0,False,Found in Curr Season,False,Caleb Wiley,3 Caleb Wiley,single
107,107,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,USA,US,2023,SUCCESS,Diego Luna,4500000.0,False,Found in Curr Season,False,Diego Luna,10 Diego Luna,single
108,108,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Gilmar Napa,600000.0,False,Only Before,False,Gilmar Napa,12 Gilmar Napa,single
109,109,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Joel Ordóñez,1800000.0,False,Only Before,False,Joel Ordóñez,4 Joel Ordóñez,single
110,110,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Óscar Zambrano,3000000.0,False,Found in Curr Season,False,Óscar Zambrano,5 Óscar Zambrano,single
111,111,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Sebastián González,960000.0,False,Only Before,False,Sebastián González,8 Sebastián González,single
112,112,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Kendry Páez,10000000.0,False,Found in Curr Season,False,Kendry Páez,19 Kendry Páez,single
113,113,U-20 World Cup_22,U-20 World Cup 2023,USA U20 vs Ecuador U20,2023-05-20,Ecuador,EC,2023,SUCCESS,Nilson Angulo,1800000.0,False,Only Before,False,Nilson Angulo,10 Nilson Angulo,single
114,114,U-20 World Cup_23,U-20 World Cup 2023,Fiji U20 vs Slovakia U20,2023-05-20,Fiji,FJ,2023,SUCCESS,Sterling Vasconcellos,100000.0,False,Found in Curr Season,False,Sterling Vasconcellos,21 Sterling Vasconcellos,single
115,115,U-20 World Cup_23,U-20 World Cup 2023,Fiji U20 vs Slovakia U20,2023-05-20,Fiji,FJ,2023,SUCCESS,Thomas Dunn,75000.0,False,Found in Curr Season,False,Thomas Dunn,6 Thomas Dunn,single
116,116,U-20 World Cup_23,U-20 World Cup 2023,Fiji U20 vs Slovakia U20,2023-05-20,Slovakia,SK,2023,SUCCESS,Artur Gajdos,450000.0,False,Only Before,False,Artur Gajdos,8 Artur Gajdos,single
