TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match, Code,Found?,Match ID
Armenia,16. Hayrapetyan A.,3. Haroyan,8. Calisir,15. Дагбашян,6. Mkrtchyan K.,13. Hovhannisyan K.,18. Mkhitaryan,5. Grigoryan A-k,10. Ghazaryan,20. Karapetyan,22. Adamyan S.,9. Babayan,14. Briasco,23. Ozbiliz,-,-,1. Meliksetyan,12. Avagyan,4. Manucharyan A.,21. Ishkhanyan,2. Хачатуров,11. Barseghyan,17. Yedigaryan Ar-k,19. Hambartsumyan H.,7. Avetisyan,-,-,-,-,-,-,"Euros 2020, Qualifiers",23.03.19,Bosnia-Herzegovina vs Armenia,AM,False,847
Liechtenstein,1. Buechel B.,3. Goppel,22. Рекштайнер,4. Kaufmann D.,10. Wieser,13. Buchel M-n,17. Gubser,18. Hasler N.,20. Wolfinger S.,23. Польверино,11. Salanovic,8. Sele A.,15. Yildiz,19. Frick N.,-,-,12. Hobi,21. Majer Arm.,6. Malin,2. Brändle,14. Meier L.,16. Eberle,7. Ospelt P.,9. Kuehne,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",23.03.19,Liechtenstein vs Greece,LI,False,848
Greece,1. Vlachodimos,5. Siovas,23. Koutris,2. Bakakis,10. Fortounis,16. Masouras G.,21. Kourbelis,22. Samaris,8. Zeca,11. Mitroglou,14. Bakasetas,15. Donis A.,17. Kolovos,9. Koulouris,-,-,12. Paschalakis,13. Barkas,3. Valerianos,4. Risvanis,19. Papastathopoulos,20. Kolovetsios,6. Bouchalakis,7. Siopis,18. Mavrias,-,-,-,-,-,-,"Euros 2020, Qualifiers",23.03.19,Liechtenstein vs Greece,GR,False,848
Armenia,16. Hayrapetyan A.,3. Haroyan,8. Calisir,15. Дагбашян,13. Hovhannisyan K.,18. Mkhitaryan,5. Grigoryan A-k,9. Babayan,23. Ozbiliz,10. Ghazaryan,14. Briasco,20. Karapetyan,11. Barseghyan,7. Avetisyan,-,-,1. Meliksetyan,12. Avagyan,4. Manucharyan A.,21. Ishkhanyan,6. Mkrtchyan K.,2. Хачатуров,17. Yedigaryan Ar-k,19. Hambartsumyan H.,22. Adamyan S.,-,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Armenia vs Finland,AM,False,849
Finland,1. Hradecky,2. Arajuuri,3. Granlund,4. Toivio,16. Pirinen,14. Sparv,6. Kamara G.,8. Lod,9. Jensen F.,21. Hamalainen,10. Pukki,13. Soiri,11. Schüller,7. Taylor Robert,-,-,12. Joronen,23. Jaakkola,5. Vaeisaenen S.,15. Kauko,18. Sumusalo,19. Lam T.,17. Vaisanen L.,20. Forsell,20. Karjalainen,-,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Armenia vs Finland,FI,False,849
Italy,1. Sirigu,13. Romagnoli,5. Mancini G.,19. Bonucci,6. Verratti,8. Jorginho,15. Sensi,16. Politano,7. Spinazzola,21. Quagliarella,14. Kean M.,23. Zaniolo,9. Pavoletti,2. Izzo,-,-,12. Cragno,20. Donnarumma G.,4. Biraghi C.,11. Grifo,18. Barella,10. Bernardeschi,17. Immobile,20. Lasagna,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Italy vs Liechtenstein,IT,False,850
Liechtenstein,1. Buechel B.,3. Goppel,5. Hofer,4. Kaufmann D.,8. Sele A.,10. Wieser,18. Hasler N.,20. Wolfinger S.,23. Польверино,9. Kuehne,11. Salanovic,6. Malin,14. Meier L.,-,-,-,12. Hobi,21. Majer Arm.,15. Yildiz,22. Рекштайнер,2. Brändle,13. Buchel M-n,16. Eberle,17. Gubser,19. Frick N.,7. Ospelt P.,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Italy vs Liechtenstein,LI,False,850
Bosnia-Herzegovina,12. Šehić,3. Bicakcic,5. Kolasinac,7. Besic,15. Sunjic,17. Zukanović,9. Duljević,13. Cimirot,10. Pjanić,8. Višća,11. Dzeko,23. Milošević,14. Gojak,19. Krunić,-,-,1. Kjosevski,22. Pirić,2. Civič,4. Todorović,6. Memišević,20. Zakarić,18. Kodro,-,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Bosnia-Herzegovina vs Greece,BA,False,851
Greece,1. Vlachodimos,5. Siovas,19. Papastathopoulos,23. Koutris,2. Bakakis,6. Bouchalakis,10. Fortounis,21. Kourbelis,22. Samaris,8. Zeca,15. Donis A.,16. Masouras G.,17. Kolovos,9. Koulouris,-,-,12. Paschalakis,13. Barkas,3. Valerianos,4. Risvanis,20. Kolovetsios,7. Siopis,18. Mavrias,14. Bakasetas,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",26.03.19,Bosnia-Herzegovina vs Greece,GR,False,851
Finland,1. Hradecky,2. Arajuuri,3. Granlund,4. Toivio,18. Uronen,14. Sparv,6. Kamara G.,8. Lod,20. Forsell,10. Pukki,17. Skrabb,22. Raitala,22. Lappalainen,11. Schüller,-,-,12. Joronen,23. Jaakkola,5. Vaeisaenen S.,15. Kauko,16. Pirinen,17. Vaisanen L.,7. Kallman,13. Soiri,20. Karjalainen,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Finland vs Bosnia-Herzegovina,FI,False,852
Bosnia-Herzegovina,12. Šehić,2. Civič,3. Bicakcic,7. Besic,15. Sunjic,17. Zukanović,9. Duljević,13. Cimirot,21. Sarić,8. Višća,11. Dzeko,16. Bajić,14. Gojak,-,-,-,1. Kjosevski,22. Pirić,5. Nastic B.,4. Todorović,6. Memišević,14. Vrancic,20. Zakarić,19. Loncar St.,23. Milošević,18. Prevljak,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Finland vs Bosnia-Herzegovina,BA,False,852
Armenia,16. Hayrapetyan A.,3. Haroyan,4. Voskanyan T.,6. Mkrtchyan K.,13. Hovhannisyan K.,18. Mkhitaryan,11. Barseghyan,19. Hambartsumyan H.,7. Avetisyan,10. Ghazaryan,20. Karapetyan,9. Babayan,5. Grigoryan A-k,21. Hovsepyan,-,-,1. Beglaryan,12. Avagyan,15. Hovhannisyan A.,22. Ishkhanyan,8. Vardanyan Er.,14. Амбарцумян А.,17. Yedigaryan Ar-k,23. Ozbiliz,2. Miranyan,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Armenia vs Liechtenstein,AM,False,853
Liechtenstein,12. Hobi,3. Goppel,5. Hofer,6. Malin,7. Büchel M-l,8. Sele A.,18. Hasler N.,19. Frick N.,20. Wolfinger S.,23. Польверино,11. Salanovic,9. Kuehne,14. Meier L.,2. Brändle,-,-,12. Majer C.,21. Lo Russo,4. Marxer A.,15. Yildiz,22. Рекштайнер,10. Wieser,13. Buchel M-n,19. Ospelt P.,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Armenia vs Liechtenstein,LI,False,853
Greece,13. Barkas,3. Stafylidis,4. Manolas,5. Siovas,19. Papastathopoulos,10. Fortounis,16. Masouras G.,17. Kolovos,21. Kourbelis,22. Samaris,8. Zeca,7. Siopis,18. Mavrias,14. Bakasetas,-,-,1. Vlachodimos,12. Paschalakis,15. Valerianos,23. Koutris,11. Pelkas,20. Mantalos,2. Kotsiras,6. Durmishaj,9. Koulouris,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Greece vs Italy,GR,False,854
Italy,1. Sirigu,4. Emerson Palmieri,3. Chiellini,19. Bonucci,6. Verratti,8. Jorginho,16. Florenzi,18. Barella,9. Belotti,10. Insigne L.,14. Chiesa F.,2. De Sciglio,7. Pellegrini Lo.,20. Bernardeschi,-,-,12. Cragno,22. Gollini,13. Romagnoli,5. Mancini G.,15. Sensi,23. Cristante,21. Quagliarella,11. Kean M.,17. Pavoletti,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.06.19,Greece vs Italy,IT,False,854
Italy,1. Sirigu,4. Emerson Palmieri,3. Chiellini,5. Mancini G.,19. Bonucci,6. Verratti,8. Jorginho,18. Barella,10. Bernardeschi,10. Insigne L.,21. Quagliarella,14. Chiesa F.,2. De Sciglio,9. Belotti,-,-,12. Cragno,22. Gollini,13. Romagnoli,7. Pellegrini Lo.,15. Sensi,16. Florenzi,23. Cristante,22. El Shaarawy,17. Immobile,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Italy vs Bosnia-Herzegovina,IT,False,855
Bosnia-Herzegovina,12. Šehić,2. Civič,3. Bicakcic,7. Besic,4. Todorović,17. Zukanović,14. Gojak,21. Sarić,10. Pjanić,8. Višća,11. Dzeko,5. Nastic B.,13. Cimirot,-,-,-,22. Pirić,15. Sunjic,6. Memišević,9. Duljević,14. Vrancic,20. Zakarić,23. Milošević,16. Bajić,18. Prevljak,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Italy vs Bosnia-Herzegovina,BA,False,855
Greece,1. Vlachodimos,5. Siovas,19. Papastathopoulos,23. Koutris,10. Fortounis,11. Pelkas,16. Masouras G.,18. Mavrias,22. Samaris,8. Zeca,9. Koulouris,2. Kotsiras,17. Kolovos,7. Siopis,-,-,12. Paschalakis,13. Barkas,3. Valerianos,4. Manolas,6. Bouchalakis,20. Mantalos,21. Kourbelis,6. Durmishaj,14. Bakasetas,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Greece vs Armenia,GR,False,856
Armenia,16. Hayrapetyan A.,3. Haroyan,21. Ishkhanyan,6. Mkrtchyan K.,13. Hovhannisyan K.,18. Mkhitaryan,5. Grigoryan A-k,11. Barseghyan,19. Hambartsumyan H.,10. Ghazaryan,20. Karapetyan,15. Hovhannisyan A.,9. Babayan,7. Avetisyan,-,-,1. Beglaryan,12. Avagyan,4. Voskanyan T.,14. Амбарцумян А.,17. Yedigaryan Ar-k,21. Hovsepyan,23. Ozbiliz,2. Miranyan,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Greece vs Armenia,AM,False,856
Liechtenstein,12. Hobi,5. Hofer,22. Рекштайнер,4. Kaufmann D.,7. Büchel M-l,8. Sele A.,10. Wieser,18. Hasler N.,20. Wolfinger S.,9. Kuehne,11. Salanovic,23. Польверино,13. Buchel M-n,2. Brändle,-,-,12. Majer C.,21. Lo Russo,21. Majer Arm.,6. Malin,15. Yildiz,14. Meier L.,17. Gubser,19. Frick N.,7. Ospelt P.,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Liechtenstein vs Finland,LI,False,857
Finland,1. Hradecky,2. Arajuuri,4. Toivio,18. Uronen,22. Raitala,14. Sparv,6. Kamara G.,8. Lod,7. Kallman,10. Pukki,22. Lappalainen,11. Schüller,13. Soiri,17. Vaisanen L.,-,-,12. Joronen,23. Jaakkola,5. Vaeisaenen S.,15. Kauko,16. Pirinen,7. Taylor Robert,20. Forsell,17. Skrabb,20. Karjalainen,-,-,-,-,-,-,"Euros 2020, Qualifiers",11.06.19,Liechtenstein vs Finland,FI,False,857
Armenia,16. Hayrapetyan A.,2. Calisir,3. Haroyan,6. Mkrtchyan K.,13. Hovhannisyan K.,18. Mkhitaryan,5. Grigoryan A-k,11. Barseghyan,19. Hambartsumyan H.,10. Ghazaryan,20. Karapetyan,21. Hovsepyan,22. Adamyan S.,9. Babayan,-,-,1. Beglaryan,12. Ayvazov,4. Voskanyan T.,14. Hovhannisyan A.,15. Ishkhanyan,8. Vardanyan Er.,17. Yedigaryan Ar-k,7. Avetisyan,23. Miranyan,-,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Armenia vs Italy,AM,False,858
Italy,21. Donnarumma G.,4. Emerson Palmieri,13. Romagnoli,19. Bonucci,6. Verratti,8. Jorginho,14. Chiesa F.,16. Florenzi,18. Barella,9. Belotti,10. Bernardeschi,7. Pellegrini Lo.,12. Sensi,15. Lasagna,-,-,1. Sirigu,20. Gollini,3. Acerbi,5. Izzo,23. Mancini G.,11. Pellegrini Lu.,2. Tonali,22. El Shaarawy,17. Immobile,-,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Armenia vs Italy,IT,False,858
Bosnia-Herzegovina,12. Šehić,5. Kolasinac,15. Sunjic,4. Todorović,17. Zukanović,14. Gojak,19. Krunić,10. Pjanić,23. Milošević,8. Višća,11. Dzeko,6. Mihojević,9. Duljević,20. Loncar St.,-,-,1. Buric,22. Kovacevic V.,2. Civič,3. Bicakcic,7. Besic,18. Kovacevic Ad.,13. Cimirot,16. Bajić,21. Hadzic I.,-,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Bosnia-Herzegovina vs Liechtenstein,BA,False,859
Liechtenstein,1. Buechel B.,3. Goppel,6. Malin,22. Рекштайнер,4. Kaufmann D.,10. Wieser,13. Buchel M-n,14. Meier L.,17. Gubser,18. Hasler N.,11. Salanovic,16. Wolfinger S.,8. Sele A.,-,-,-,12. Majer C.,21. Lo Russo,5. Hofer,15. Yildiz,2. Brändle,9. Frick N.,20. Wolfinger F.,23. Польверино,7. Kardesoglu,19. Ospelt P.,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Bosnia-Herzegovina vs Liechtenstein,LI,False,859
Finland,1. Hradecky,2. Arajuuri,4. Toivio,18. Uronen,22. Raitala,14. Sparv,6. Kamara G.,8. Lod,10. Pukki,13. Soiri,20. Tuominen,7. Karjalainen,9. Jensen F.,11. Schüller,-,-,12. Joronen,23. Jaakkola,3. Granlund,15. Vaeisaenen S.,16. Pirinen,19. Kauko,17. Markkula,5. Vaisanen L.,21. Forsell,-,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Finland vs Greece,FI,False,860
Greece,13. Barkas,3. Stafylidis,4. Manolas,15. Torosidis,19. Papastathopoulos,6. Bouchalakis,14. Vrousai,16. Masouras G.,17. Kolovos,21. Kourbelis,9. Koulouris,10. Pelkas,2. Bakakis,23. Pavlidis E.,-,-,1. Vlachodimos,12. Paschalakis,5. Siovas,11. Tsimikas,7. Siopis,22. Samaris,8. Zeca,18. Fetfatzidis,20. Limnios,-,-,-,-,-,-,"Euros 2020, Qualifiers",05.09.19,Finland vs Greece,GR,False,860
Armenia,16. Hayrapetyan A.,3. Haroyan,15. Ishkhanyan,6. Mkrtchyan K.,13. Hovhannisyan K.,18. Mkhitaryan,11. Barseghyan,19. Hambartsumyan H.,21. Hovsepyan,10. Ghazaryan,22. Adamyan S.,5. Grigoryan A-k,8. Vardanyan Er.,14. Hovhannisyan A.,-,-,1. Beglaryan,12. Ayvazov,2. Calisir,4. Voskanyan T.,9. Babayan,17. Yedigaryan Ar-k,20. Амбарцумян А.,7. Avetisyan,23. Miranyan,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Armenia vs Bosnia-Herzegovina,AM,False,861
Bosnia-Herzegovina,12. Šehić,3. Bicakcic,5. Kolasinac,7. Besic,4. Todorović,17. Zukanović,13. Cimirot,14. Gojak,10. Pjanić,8. Višća,11. Dzeko,9. Duljević,20. Loncar St.,16. Bajić,-,-,1. Buric,22. Kovacevic V.,2. Civič,15. Sunjic,18. Kovacevic Ad.,6. Mihojević,19. Krunić,23. Milošević,21. Hadzic I.,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Armenia vs Bosnia-Herzegovina,BA,False,861
Finland,1. Hradecky,2. Arajuuri,3. Granlund,4. Toivio,15. Vaeisaenen S.,18. Uronen,6. Kamara G.,8. Lod,11. Schüller,10. Pukki,21. Lappalainen,20. Tuominen,13. Soiri,19. Kauko,-,-,12. Joronen,23. Jaakkola,16. Pirinen,22. Raitala,5. Vaisanen L.,9. Jensen F.,21. Forsell,7. Karjalainen,17. Skrabb,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Finland vs Italy,FI,False,862
Italy,21. Donnarumma G.,3. Acerbi,4. Emerson Palmieri,5. Izzo,19. Bonucci,7. Pellegrini Lo.,8. Jorginho,12. Sensi,14. Chiesa F.,18. Barella,17. Immobile,10. Bernardeschi,9. Belotti,16. Florenzi,-,-,1. Sirigu,20. Meret,6. D`Амброзио,13. Romagnoli,23. Mancini G.,2. Tonali,11. Grifo,22. El Shaarawy,15. Lasagna,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Finland vs Italy,IT,False,862
Greece,13. Barkas,4. Manolas,19. Papastathopoulos,11. Tsimikas,2. Bakakis,6. Bouchalakis,14. Vrousai,16. Masouras G.,22. Samaris,18. Fetfatzidis,9. Koulouris,8. Zeca,23. Pavlidis E.,21. Giannoulis D.,-,-,1. Vlachodimos,12. Paschalakis,3. Stafylidis,5. Siovas,15. Torosidis,7. Siopis,10. Pelkas,17. Kolovos,20. Limnios,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Greece vs Liechtenstein,GR,False,863
Liechtenstein,1. Buechel B.,3. Goppel,6. Malin,22. Рекштайнер,4. Kaufmann D.,10. Wieser,13. Buchel M-n,14. Meier L.,17. Gubser,18. Hasler N.,11. Salanovic,15. Yildiz,2. Brändle,5. Hofer,-,-,12. Majer C.,21. Lo Russo,8. Sele A.,9. Frick N.,16. Wolfinger S.,20. Wolfinger F.,23. Польверино,7. Kardesoglu,19. Ospelt P.,-,-,-,-,-,-,"Euros 2020, Qualifiers",08.09.19,Greece vs Liechtenstein,LI,False,863
Bosnia-Herzegovina,12. Šehić,3. Bicakcic,5. Kolasinac,18. Kovacevic Ad.,13. Cimirot,14. Gojak,21. Sarić,4. Kvrzic,10. Pjanić,8. Višća,11. Hodzic,20. Hajrović,23. Jajalo,19. Krunić,-,-,1. Buric,22. Pirić,2. Civič,7. Besic,15. Sunjic,17. Zukanović,6. Hotić,9. Duljević,16. Bajić,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Bosnia-Herzegovina vs Finland,BA,False,864
Finland,1. Hradecky,2. Arajuuri,4. Toivio,18. Uronen,22. Raitala,14. Sparv,6. Kamara G.,8. Lod,7. Tuominen,10. Pukki,13. Soiri,15. Vaeisaenen S.,20. Pohjanpalo,19. Kauko,-,-,12. Joronen,23. Jaakkola,3. Granlund,16. Pirinen,5. Vaisanen L.,9. Jensen F.,11. Schüller,21. Forsell,17. Skrabb,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Bosnia-Herzegovina vs Finland,FI,False,864
Italy,21. Donnarumma G.,2. D`Амброзио,15. Acerbi,19. Bonucci,6. Verratti,8. Jorginho,14. Chiesa F.,18. Barella,7. Spinazzola,10. Insigne L.,17. Immobile,20. Bernardeschi,9. Belotti,16. Zaniolo,-,-,1. Sirigu,12. Meret,3. Biraghi C.,5. Izzo,13. Romagnoli,23. Mancini G.,4. Cristante,11. Grifo,22. El Shaarawy,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Italy vs Greece,IT,False,865
Greece,12. Paschalakis,3. Stafylidis,5. Siovas,17. Chatzidiakos,2. Bakakis,6. Bouchalakis,21. Kourbelis,8. Zeca,9. Koulouris,14. Bakasetas,20. Limnios,11. Donis A.,21. Giannoulis D.,20. Mantalos,-,-,1. Vlachodimos,13. Dioudis,4. Lambropoulos,23. Koutris,7. Siopis,15. Galanopoulos,19. Vrousai,23. Pavlidis E.,18. Fetfatzidis,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Italy vs Greece,GR,False,865
Liechtenstein,1. Buechel B.,3. Goppel,6. Malin,22. Рекштайнер,4. Kaufmann D.,13. Buchel M-n,14. Meier L.,17. Gubser,18. Hasler N.,23. Польверино,11. Salanovic,9. Frick Y.,15. Yildiz,8. Sele A.,-,-,12. Majer C.,21. Lo Russo,5. Hofer,2. Brändle,9. Frick N.,16. Eberle,19. Frommelt,20. Wolfinger S.,7. Kardesoglu,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Liechtenstein vs Armenia,LI,False,866
Armenia,16. Hayrapetyan A.,3. Haroyan,14. Hovhannisyan A.,15. Ishkhanyan,11. Barseghyan,19. Hambartsumyan H.,21. Hovsepyan,8. Pizzelli,10. Ghazaryan,20. Karapetyan,22. Adamyan S.,5. Malakyan G.,18. Miranyan,23. Ozbiliz,-,-,1. Beglaryan,12. Avagyan,2. Calisir,4. Voskanyan T.,6. Monroy,9. Babayan,13. Vardanyan Er.,17. Yedigaryan Ar-k,7. Avetisyan,-,-,-,-,-,-,"Euros 2020, Qualifiers",12.10.19,Liechtenstein vs Armenia,AM,False,866
Finland,1. Hradecky,4. Toivio,15. Vaeisaenen S.,18. Uronen,19. Kauko,22. Raitala,6. Kamara G.,8. Lod,9. Jensen F.,10. Pukki,21. Lappalainen,20. Pohjanpalo,13. Soiri,11. Schüller,-,-,12. Joronen,23. Jaakkola,3. Granlund,16. Pirinen,5. Vaisanen L.,14. Sparv,21. Forsell,7. Tuominen,17. Skrabb,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Finland vs Armenia,FI,False,867
Armenia,16. Hayrapetyan A.,3. Haroyan,14. Hovhannisyan A.,15. Ishkhanyan,5. Grigoryan A-k,11. Barseghyan,19. Hambartsumyan H.,21. Hovsepyan,10. Ghazaryan,20. Karapetyan,22. Adamyan S.,23. Ozbiliz,5. Malakyan G.,9. Babayan,-,-,1. Beglaryan,12. Avagyan,2. Calisir,4. Voskanyan T.,6. Monroy,13. Vardanyan Er.,17. Yedigaryan Ar-k,7. Avetisyan,8. Pizzelli,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Finland vs Armenia,AM,False,867
Greece,12. Paschalakis,3. Stafylidis,17. Chatzidiakos,22. Giannoulis D.,2. Bakakis,15. Galanopoulos,16. Pavlidis E.,20. Mantalos,21. Kourbelis,14. Bakasetas,18. Limnios,7. Masouras G.,11. Donis A.,10. Fetfatzidis,-,-,1. Vlachodimos,13. Dioudis,4. Lambropoulos,5. Siovas,23. Koutris,6. Bouchalakis,19. Vrousai,8. Zeca,9. Koulouris,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Greece vs Bosnia-Herzegovina,GR,False,868
Bosnia-Herzegovina,12. Šehić,3. Bicakcic,5. Kolasinac,18. Kovacevic Ad.,13. Cimirot,14. Gojak,21. Sarić,20. Hajrović,4. Kvrzic,10. Pjanić,11. Hodzic,23. Jajalo,9. Duljević,16. Bajić,-,-,1. Buric,22. Pirić,2. Civič,7. Besic,15. Mihojević,17. Zukanović,6. Hotić,19. Krunić,8. Višća,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Greece vs Bosnia-Herzegovina,BA,False,868
Liechtenstein,1. Buechel B.,3. Goppel,5. Hofer,15. Yildiz,22. Рекштайнер,4. Kaufmann D.,13. Buchel M-n,17. Gubser,18. Hasler N.,23. Польверино,11. Salanovic,10. Frick N.,9. Frick Y.,20. Wolfinger S.,-,-,12. Majer C.,21. Lo Russo,6. Malin,2. Brändle,8. Sele A.,14. Meier L.,16. Eberle,19. Frommelt,7. Kardesoglu,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Liechtenstein vs Italy,LI,False,869
Italy,1. Sirigu,3. Biraghi C.,13. Romagnoli,2. Di Lorenzo,23. Mancini G.,4. Cristante,6. Verratti,11. Grifo,16. Zaniolo,9. Belotti,20. Bernardeschi,22. El Shaarawy,2. Tonali,19. Bonucci,-,-,12. Meret,21. Gollini,5. Izzo,15. Acerbi,8. Jorginho,18. Barella,7. Spinazzola,10. Insigne L.,17. Immobile,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.10.19,Liechtenstein vs Italy,IT,False,869
Finland,1. Hradecky,2. Arajuuri,4. Toivio,16. Pirinen,22. Raitala,14. Sparv,6. Kamara G.,8. Lod,7. Tuominen,10. Pukki,13. Soiri,17. Skrabb,20. Karjalainen,-,-,-,12. Joronen,23. Jaakkola,3. O`Shaughnessy,15. Vaeisaenen S.,18. Lam T.,19. Kauko,5. Vaisanen L.,9. Jensen F.,11. Schüller,21. Taylor Robert,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Finland vs Liechtenstein,FI,False,870
Liechtenstein,1. Buechel B.,3. Goppel,6. Malin,22. Рекштайнер,2. Brändle,13. Buchel M-n,14. Meier L.,18. Hasler N.,23. Польверино,9. Frick Y.,11. Salanovic,17. Gubser,7. Kardesoglu,8. Sele A.,-,-,12. Ospelt J.,21. Lo Russo,15. Yildiz,4. Wolfinger M.,16. Wolfinger F.,20. Wolfinger S.,19. Ospelt P.,-,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Finland vs Liechtenstein,LI,False,870
Armenia,16. Hayrapetyan A.,2. Calisir,4. Voskanyan T.,15. Ishkhanyan,13. Hovhannisyan K.,5. Grigoryan A-k,8. Barseghyan,18. Vardanyan Er.,19. Hambartsumyan H.,21. Hovsepyan,20. Karapetyan,11. Sarkisov,17. Yedigaryan Ar-k,7. Avetisyan,-,-,1. Beglaryan,12. Каспаров,3. Даниелян,6. Manucharyan A.,14. Hovhannisyan A.,9. Babayan,23. Simonyan A.,22. Harutyunyan G.,-,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Armenia vs Greece,AM,False,871
Greece,1. Vlachodimos,3. Stafylidis,17. Chatzidiakos,22. Giannoulis D.,2. Bakakis,15. Galanopoulos,16. Pavlidis E.,20. Mantalos,21. Kourbelis,14. Bakasetas,18. Limnios,19. Masouras G.,9. Koulouris,11. Donis A.,-,-,1. Barkas,12. Paschalakis,4. Lambropoulos,5. Siovas,7. Tsimikas,6. Bouchalakis,8. Mavrias,23. Vasiliadis,10. Fetfatzidis,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Armenia vs Greece,GR,False,871
Bosnia-Herzegovina,12. Šehić,3. Bicakcic,5. Kolasinac,7. Besic,18. Kovacevic Ad.,13. Cimirot,19. Krunić,4. Kvrzic,10. Pjanić,8. Višća,11. Dzeko,21. Sarić,15. Hodzic,23. Jajalo,-,-,1. Buric,22. Pirić,2. Civič,16. Mihojević,17. Memišević,6. Hotić,9. Duljević,14. Hajradinović,20. Hajrović,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Bosnia-Herzegovina vs Italy,BA,False,872
Italy,21. Donnarumma G.,4. Emerson Palmieri,15. Acerbi,19. Bonucci,6. Tonali,7. Florenzi,8. Jorginho,18. Barella,9. Belotti,10. Insigne L.,20. Bernardeschi,22. El Shaarawy,23. Castrovilli,12. Gollini,-,-,1. Sirigu,4. Biraghi C.,5. Izzo,13. Romagnoli,2. Di Lorenzo,14. Chiesa F.,16. Mandragora,11. Zaniolo,17. Immobile,-,-,-,-,-,-,"Euros 2020, Qualifiers",15.11.19,Bosnia-Herzegovina vs Italy,IT,False,872
Italy,1. Sirigu,3. Biraghi C.,13. Romagnoli,2. Di Lorenzo,19. Bonucci,6. Tonali,8. Jorginho,14. Chiesa F.,11. Zaniolo,18. Barella,17. Immobile,23. Orsolini,5. Izzo,12. Meret,-,-,21. Donnarumma G.,15. Acerbi,4. Castrovilli,7. Florenzi,16. Mandragora,22. El Shaarawy,9. Belotti,10. Insigne L.,20. Bernardeschi,-,-,-,-,-,-,"Euros 2020, Qualifiers",18.11.19,Italy vs Armenia,IT,False,873
