,Match ID,Match,Date,Competition,Nationality,Country Code,ORIGINAL JERSEY,Names_Found,Season,Status
367,3627,Cote d'Ivoire vs Sierra Leone,16-01-2022,"African Cup of Nations, 2021",Sierra Leone,SL,M Kamara,"['Mohamed Kamara', 'Musa Kamara']",2022,Multi
368,3627,Cote d'Ivoire vs Sierra Leone,16-01-2022,"African Cup of Nations, 2021",Sierra Leone,SL,M Turay,Mohamed Buya Turay,2022,Success
369,3627,Cote d'Ivoire vs Sierra Leone,16-01-2022,"African Cup of Nations, 2021",Sierra Leone,SL,M Kamara,"['Mohamed Kamara', 'Musa Kamara']",2022,Multi
370,3628,Morocco vs Malawi,25-01-2022,"African Cup of Nations, 2021",Malawi,MW,G Chirwa,Gomezgani Chirwa,2022,Success
371,3630,Senegal vs Equatorial Guinea,30-01-2022,"African Cup of Nations, 2021",Senegal,SN,A Diallo,Abdou Diallo,2022,Success
372,3630,Senegal vs Equatorial Guinea,30-01-2022,"African Cup of Nations, 2021",Senegal,SN,N Mendy,['Nampalys Mendy'],2022,Success
373,3630,Senegal vs Equatorial Guinea,30-01-2022,"African Cup of Nations, 2021",Senegal,SN,P Gueye,Pape Gueye,2022,Success
374,3631,Mali vs Mauritania,20-01-2022,"African Cup of Nations, 2021",Mali,ML,A Traoré,Adama Traoré,2022,Success
375,3631,Mali vs Mauritania,20-01-2022,"African Cup of Nations, 2021",Mali,ML,M Doumbia,['Moussa Doumbia'],2022,Success
376,3632,Senegal vs Egypt,06-02-2022,"African Cup of Nations, 2021",Senegal,SN,A Diallo,Abdou Diallo,2022,Success
377,3632,Senegal vs Egypt,06-02-2022,"African Cup of Nations, 2021",Senegal,SN,I Sarr,['Ismaïla Sarr'],2022,Success
378,3632,Senegal vs Egypt,06-02-2022,"African Cup of Nations, 2021",Senegal,SN,N Mendy,['Nampalys Mendy'],2022,Success
379,3633,Senegal vs Cape Verde,25-01-2022,"African Cup of Nations, 2021",Senegal,SN,A Diallo,Abdou Diallo,2022,Success
380,3633,Senegal vs Cape Verde,25-01-2022,"African Cup of Nations, 2021",Senegal,SN,N Mendy,['Nampalys Mendy'],2022,Success
381,3633,Senegal vs Cape Verde,25-01-2022,"African Cup of Nations, 2021",Senegal,SN,P Gueye,Pape Gueye,2022,Success
382,3635,Mali vs Equatorial Guinea,26-01-2022,"African Cup of Nations, 2021",Mali,ML,M Doumbia,['Moussa Doumbia'],2022,Success
383,356,Latvia vs Iceland,10.10.14,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2014,Success
384,356,Latvia vs Iceland,10.10.14,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2014,Fail
385,356,Latvia vs Iceland,10.10.14,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2014,Success
386,356,Latvia vs Iceland,10.10.14,"Euros 2016, Qualifiers",Iceland,IS,Bodvarsson,['Jón Dadi Bödvarsson'],2014,Success
387,357,Netherlands vs Kazakhstan,10.10.14,"Euros 2016, Qualifiers",Netherlands,NL,de Jong,Nigel de Jong,2014,Success
388,363,Czech vs Iceland,16.11.14,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2014,Success
389,363,Czech vs Iceland,16.11.14,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2014,Fail
390,363,Czech vs Iceland,16.11.14,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2014,Success
391,363,Czech vs Iceland,16.11.14,"Euros 2016, Qualifiers",Iceland,IS,Bodvarsson,['Jón Dadi Bödvarsson'],2014,Success
392,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,Halldórsson,['Hannes Thór Halldórsson'],2015,Success
393,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2015,Success
394,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2015,Fail
395,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,Gudmundsson,Jóhann Berg Gudmundsson,2015,Success
396,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2015,Success
397,372,Netherlands vs Iceland,03.09.15,"Euros 2016, Qualifiers",Iceland,IS,Bodvarsson,Jón Dadi Bödvarsson,2015,Success
398,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,Halldórsson,['Hannes Thór Halldórsson'],2015,Success
399,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2015,Success
400,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2015,Fail
401,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,Gudmundsson,Jóhann Berg Gudmundsson,2015,Success
402,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2015,Success
403,376,Iceland vs Kazakhstan,06.09.15,"Euros 2016, Qualifiers",Iceland,IS,Bodvarsson,Jón Dadi Bödvarsson,2015,Success
404,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,Halldórsson,['Hannes Thór Halldórsson'],2015,Success
405,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2015,Success
406,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2015,Fail
407,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,Gudmundsson,Jóhann Berg Gudmundsson,2015,Success
408,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2015,Success
409,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Iceland,IS,Finnbogason,Alfred Finnbogason,2015,Success
410,377,Iceland vs Latvia,10.10.15,"Euros 2016, Qualifiers",Latvia,LV,Visnakovs,Aleksejs Visnakovs,2015,Success
411,382,Turkey vs Iceland,13.10.15,"Euros 2016, Qualifiers",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2015,Success
412,382,Turkey vs Iceland,13.10.15,"Euros 2016, Qualifiers",Iceland,IS,Arnason,"['Aron Bjarnason', 'Arnór Smárason', 'Aron Gunnarsson']",2015,Fail
413,382,Turkey vs Iceland,13.10.15,"Euros 2016, Qualifiers",Iceland,IS,Gudmundsson,Jóhann Berg Gudmundsson,2015,Success
414,382,Turkey vs Iceland,13.10.15,"Euros 2016, Qualifiers",Iceland,IS,Sigthorsson,['Kolbeinn Sigthórsson'],2015,Success
415,382,Turkey vs Iceland,13.10.15,"Euros 2016, Qualifiers",Iceland,IS,Bodvarsson,Jón Dadi Bödvarsson,2015,Success
416,389,Bosnia-Herzegovina vs Belgium,13.10.14,"Euros 2016, Qualifiers",Bosnia-Herzegovina,BA,Mujdza,['Mensur Mujdza'],2014,Success
417,389,Bosnia-Herzegovina vs Belgium,13.10.14,"Euros 2016, Qualifiers",Bosnia-Herzegovina,BA,Ibisevic,['Vedad Ibisevic'],2014,Success
418,390,Wales vs Cyprus,13.10.14,"Euros 2016, Qualifiers",Cyprus,CY,c ,[],2014,Success
419,391,Belgium vs Wales,16.11.14,"Euros 2016, Qualifiers",Belgium,BE,Hazard,Eden Hazard,2014,Success
420,393,Israel vs Bosnia-Herzegovina,16.11.14,"Euros 2016, Qualifiers",Bosnia-Herzegovina,BA,Mujdza,['Mensur Mujdza'],2014,Success
421,396,Belgium vs Cyprus,28.03.15,"Euros 2016, Qualifiers",Belgium,BE,Hazard,Eden Hazard,2015,Success
422,401,Belgium vs Bosnia-Herzegovina,03.09.15,"Euros 2016, Qualifiers",Belgium,BE,Hazard,Eden Hazard,2015,Success
423,401,Belgium vs Bosnia-Herzegovina,03.09.15,"Euros 2016, Qualifiers",Bosnia-Herzegovina,BA,Mujdza,['Mensur Mujdza'],2015,Success
424,2022,Mali vs Morocco,05-09-2017,"World Cup Qualifiers, Africa, 2018",Mali,ML,M N'Diaye,Mahamadou N'Diaye,2017,Success
425,2022,Mali vs Morocco,05-09-2017,"World Cup Qualifiers, Africa, 2018",Mali,ML,M Doumbia,Moussa Doumbia,2017,Success
426,2024,Morocco vs Equatorial Guinea,12-11-2015,"World Cup Qualifiers, Africa, 2018",Morocco,MA,F Cha,['Fouad Chafik'],2015,Success
427,2025,Madagascar vs Senegal,13-11-2015,"World Cup Qualifiers, Africa, 2018",Senegal,SN,A Diallo,Abdoulaye Diallo,2015,Success
428,2025,Madagascar vs Senegal,13-11-2015,"World Cup Qualifiers, Africa, 2018",Senegal,SN,M Diouf,['Mame Diouf'],2015,Success
429,2029,Mali vs Gabon,12-11-2016,"World Cup Qualifiers, Africa, 2018",Mali,ML,S Coulibaly,Salif Coulibaly,2016,Success
430,2029,Mali vs Gabon,12-11-2016,"World Cup Qualifiers, Africa, 2018",Mali,ML,A Traoré,Adama Traoré,2016,Success
431,2029,Mali vs Gabon,12-11-2016,"World Cup Qualifiers, Africa, 2018",Mali,ML,M Doumbia,Moussa Doumbia,2016,Success
432,2030,Mali vs Cote d'Ivoire,06-10-2017,"World Cup Qualifiers, Africa, 2018",Mali,ML,S Diarra,Souleymane Diarra,2017,Success
433,2030,Mali vs Cote d'Ivoire,06-10-2017,"World Cup Qualifiers, Africa, 2018",Mali,ML,M Doumbia,Moussa Doumbia,2017,Success
434,2034,Gabon vs Cote d'Ivoire,02-09-2017,"World Cup Qualifiers, Africa, 2018",Cote d'Ivoire,CI,S Doumbia,,2017,Success
435,2036,Burundi vs Congo DR,12-11-2015,"World Cup Qualifiers, Africa, 2018",Burundi,BI,S Ndikumana,['Selemani Ndikumana'],2015,Success
436,2039,Chad vs Sierra Leone,10-10-2015,"World Cup Qualifiers, Africa, 2018",Chad,TD,A Mahamat,['Azrack Mahamat'],2015,Success
437,2039,Chad vs Sierra Leone,10-10-2015,"World Cup Qualifiers, Africa, 2018",Sierra Leone,SL,A Sesay,Abdul Sesay,2015,Success
438,2039,Chad vs Sierra Leone,10-10-2015,"World Cup Qualifiers, Africa, 2018",Sierra Leone,SL,M Bangura,Mohamed Bangura,2015,Success
439,2041,Mauritania vs Tunisia,13-11-2015,"World Cup Qualifiers, Africa, 2018",Tunisia,TN,A Jemal,Ammar Jemal,2015,Success
440,2045,Uganda vs Mali,06-09-2021,"World Cup Qualifiers, Africa, 2022",Mali,ML,C Traoré,Charles Traoré,2021,Success
441,2045,Uganda vs Mali,06-09-2021,"World Cup Qualifiers, Africa, 2022",Mali,ML,M Doumbia,['Moussa Doumbia'],2021,Success
442,2049,Togo vs Comoros,10-09-2019,"World Cup Qualifiers, Africa, 2022",Comoros,KM,A Ahamada,['Ali Ahamada'],2019,Success
443,2055,Guinea-Bissau vs Guinea,01-09-2021,"World Cup Qualifiers, Africa, 2022",Guinea,GN,M Camara,"['Mohamed Camara', 'Mady Camara']",2021,Multi
444,2055,Guinea-Bissau vs Guinea,01-09-2021,"World Cup Qualifiers, Africa, 2022",Guinea,GN,I Sylla,Issiaga Sylla,2021,Success
445,2055,Guinea-Bissau vs Guinea,01-09-2021,"World Cup Qualifiers, Africa, 2022",Guinea,GN,M Camara,"['Mohamed Camara', 'Mady Camara']",2021,Multi
446,2056,Mauritius vs Mozambique,04-09-2019,"World Cup Qualifiers, Africa, 2022",Mauritius,MU,L Rose,Lindsay Rose,2019,Success
447,2057,Sudan vs Guinea,06-10-2021,"World Cup Qualifiers, Africa, 2022",Guinea,GN,M Camara,"['Mohamed Camara', 'Mady Camara', 'Moussa Camara']",2021,Multi
448,2057,Sudan vs Guinea,06-10-2021,"World Cup Qualifiers, Africa, 2022",Guinea,GN,M Camara,"['Mohamed Camara', 'Mady Camara', 'Moussa Camara']",2021,Multi
449,3334,Denmark vs Faroe Islands,12-11-2021,"World Cup Qualifiers, Europe, 2022",Denmark,DK,J Stryger Larsen,['Jens Stryger Larsen'],2021,Success
450,3347,Luxembourg vs Portugal,30-03-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,C Martins,['Christopher Martins Pereira'],2021,Success
451,3347,Luxembourg vs Portugal,30-03-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,D Sinani,Danel Sinani,2021,Success
452,3350,Wales vs Estonia,08-09-2021,"World Cup Qualifiers, Europe, 2022",Estonia,EE,H Anier,['Hannes Anier'],2021,Success
453,3354,Belgium vs Estonia,13-11-2021,"World Cup Qualifiers, Europe, 2022",Estonia,EE,H Ojamaa,['Hindrek Ojamaa'],2021,Success
454,3354,Belgium vs Estonia,13-11-2021,"World Cup Qualifiers, Europe, 2022",Estonia,EE,H Anier,['Hannes Anier'],2021,Success
455,3358,Estonia vs Belgium,02-09-2021,"World Cup Qualifiers, Europe, 2022",Estonia,EE,H Anier,['Hannes Anier'],2021,Success
456,3361,Israel vs Moldova,12-10-2021,"World Cup Qualifiers, Europe, 2022",Israel,IL,D Peretz,Dor Peretz,2021,Success
457,3364,Italy vs Northern Ireland,25-03-2021,"World Cup Qualifiers, Europe, 2022",Italy,IT,L Pellegrini,Lorenzo Pellegrini,2021,Success
458,3367,Georgia vs Kosovo,02-09-2021,"World Cup Qualifiers, Europe, 2022",Kosovo,XK,B Halimi,['Betim Halimi'],2021,Success
459,3369,Azerbaijan vs Luxembourg,11-11-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,D Sinani,Danel Sinani,2021,Success
460,3369,Azerbaijan vs Luxembourg,11-11-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,C Martins,['Christopher Martins Pereira'],2021,Success
461,3376,Kosovo vs Greece,05-09-2021,"World Cup Qualifiers, Europe, 2022",Kosovo,XK,B Halimi,['Betim Halimi'],2021,Success
462,3450,Republic of Ireland vs Luxembourg,27-03-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,C Martins,['Christopher Martins Pereira'],2021,Success
463,3450,Republic of Ireland vs Luxembourg,27-03-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,D Sinani,Danel Sinani,2021,Success
464,3464,Scotland vs Israel,09-10-2021,"World Cup Qualifiers, Europe, 2022",Israel,IL,D Peretz,Dor Peretz,2021,Success
465,3470,South Africa vs Senegal,23-01-2015,"African Cup of Nations, 2015",Senegal,SN,M Diouf,['Mame Diouf'],2015,Success
466,3479,Cameroon vs Cote d'Ivoire,28-01-2015,"African Cup of Nations, 2015",Cote d'Ivoire,CI,S Doumbia,['Seydou Doumbia'],2015,Success
467,3481,Equatorial Guinea vs Burkina Faso,21-01-2015,"African Cup of Nations, 2015",Burkina Faso,BF,B Traoré,['Bertrand Traoré'],2015,Success
468,3482,Mali vs Cameroon,20-01-2015,"African Cup of Nations, 2015",Mali,ML,S Coulibaly,Salif Coulibaly,2015,Success
469,3482,Mali vs Cameroon,20-01-2015,"African Cup of Nations, 2015",Mali,ML,M N'Diaye,Mamoutou N'Diaye,2015,Success
470,1008,Lithuania vs Serbia,10.09.23,"Euros 2024, Qualifiers",Serbia,RS,Milenković,['Nikola Milenkovic'],2023,Success
471,1009,Bulgaria vs Lithuania,14.10.23,"Euros 2024, Qualifiers",Bulgaria,BG,Dyulgerov,['Ivan Dyulgerov'],2023,Success
472,1010,Hungary vs Serbia,14.10.23,"Euros 2024, Qualifiers",Hungary,HU,Ádám Nagy,['Ádám Nagy'],2023,Success
473,1010,Hungary vs Serbia,14.10.23,"Euros 2024, Qualifiers",Serbia,RS,Milenković,['Nikola Milenkovic'],2023,Success
474,1010,Hungary vs Serbia,14.10.23,"Euros 2024, Qualifiers",Serbia,RS,Lukic,['Sasa Lukic'],2023,Success
475,1011,Serbia vs Montenegro,17.10.23,"Euros 2024, Qualifiers",Serbia,RS,Milenković,['Nikola Milenkovic'],2023,Success
476,1011,Serbia vs Montenegro,17.10.23,"Euros 2024, Qualifiers",Serbia,RS,Lukic,['Sasa Lukic'],2023,Success
477,1012,Lithuania vs Hungary,17.10.23,"Euros 2024, Qualifiers",Hungary,HU,Ádám Nagy,['Ádám Nagy'],2023,Success
478,1014,Bulgaria vs Hungary,16.11.23,"Euros 2024, Qualifiers",Hungary,HU,Ádám Nagy,['Ádám Nagy'],2023,Success
479,1015,Hungary vs Montenegro,19.11.23,"Euros 2024, Qualifiers",Hungary,HU,B Balogh,Botond Balogh,2023,Success
480,1015,Hungary vs Montenegro,19.11.23,"Euros 2024, Qualifiers",Hungary,HU,Ádám Nagy,['Ádám Nagy'],2023,Success
481,1016,Serbia vs Bulgaria,19.11.23,"Euros 2024, Qualifiers",Serbia,RS,Milenković,['Nikola Milenkovic'],2023,Success
482,1016,Serbia vs Bulgaria,19.11.23,"Euros 2024, Qualifiers",Serbia,RS,Lukic,['Sasa Lukic'],2023,Success
483,1018,Denmark vs Finland,23.03.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
484,1022,Northern Ireland vs Finland,26.03.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
485,1023,Finland vs Slovenia,16.06.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
486,1026,Finland vs San Marino,19.06.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
487,1027,Slovenia vs Denmark,19.06.23,"Euros 2024, Qualifiers",Denmark,DK,J Larsen,Jens Stryger Larsen,2023,Success
488,1029,Kazakhstan vs Finland,07.09.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
489,1030,Denmark vs San Marino,07.09.23,"Euros 2024, Qualifiers",Denmark,DK,J Larsen,Jens Stryger Larsen,2023,Success
490,1033,Finland vs Denmark,10.09.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
491,1036,Slovenia vs Finland,14.10.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
492,1038,Finland vs Kazakhstan,17.10.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
493,1042,Finland vs Northern Ireland,17.11.23,"Euros 2024, Qualifiers",Finland,FI,Hradecky,['Lukas Hradecky'],2023,Success
494,1049,Andorra vs Romania,25.03.23,"Euros 2024, Qualifiers",Andorra,AD,Jesús Rubio,['Jesús Rubio'],2023,Success
495,1052,Kosovo vs Andorra,28.03.23,"Euros 2024, Qualifiers",Andorra,AD,Jesús Rubio,['Jesús Rubio'],2023,Success
496,1055,Andorra vs Switzerland,16.06.23,"Euros 2024, Qualifiers",Andorra,AD,Jesús Rubio,['Jesús Rubio'],2023,Success
497,3386,Malta vs Slovakia,14-11-2021,"World Cup Qualifiers, Europe, 2022",Malta,MT,J Borg,['Jean Borg'],2021,Success
498,3392,Faroe Islands vs Denmark,04-09-2021,"World Cup Qualifiers, Europe, 2022",Denmark,DK,J Stryger Larsen,['Jens Stryger Larsen'],2021,Success
499,3392,Faroe Islands vs Denmark,04-09-2021,"World Cup Qualifiers, Europe, 2022",Denmark,DK,M Jensen,Mathias Jensen,2021,Success
500,3401,Serbia vs Luxembourg,04-09-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,C Martins,['Christopher Martins Pereira'],2021,Success
501,3401,Serbia vs Luxembourg,04-09-2021,"World Cup Qualifiers, Europe, 2022",Luxembourg,LU,D Sinani,Danel Sinani,2021,Success
502,3404,Latvia vs Montenegro,24-03-2021,"World Cup Qualifiers, Europe, 2022",Montenegro,ME,I Ivanović,['Igor Ivanovic'],2021,Success
503,3405,Austria vs Israel,12-11-2021,"World Cup Qualifiers, Europe, 2022",Israel,IL,D Peretz,Dor Peretz,2021,Success
504,3417,Spain vs Kosovo,31-03-2021,"World Cup Qualifiers, Europe, 2022",Kosovo,XK,B Halimi,['Betim Halimi'],2021,Success
505,3421,Norway vs Latvia,13-11-2021,"World Cup Qualifiers, Europe, 2022",Norway,NO,M Pedersen,['Marcus Pedersen'],2021,Success
506,3424,Faroe Islands vs Israel,01-09-2021,"World Cup Qualifiers, Europe, 2022",Israel,IL,D Peretz,Dor Peretz,2021,Success
507,3432,Norway vs Gibraltar,07-09-2021,"World Cup Qualifiers, Europe, 2022",Norway,NO,M Pedersen,['Marcus Pedersen'],2021,Success
508,3083,Iceland vs Turkey,09-10-2016,"World Cup Qualifiers, Europe, 2018",Iceland,IS,H Halldórsson,['Hilmar Árni Halldórsson'],2016,Success
509,3083,Iceland vs Turkey,09-10-2016,"World Cup Qualifiers, Europe, 2018",Iceland,IS,Jóhann Berg Gudmundsson,['Jóhann Berg Gudmundsson'],2016,Success
510,3083,Iceland vs Turkey,09-10-2016,"World Cup Qualifiers, Europe, 2018",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2016,Success
511,3097,Denmark vs Armenia,04-09-2016,"World Cup Qualifiers, Europe, 2018",Armenia,AM,A Yedigaryan,['Artak Yedigaryan'],2016,Success
512,3098,Liechtenstein vs North Macedonia,24-03-2017,"World Cup Qualifiers, Europe, 2018",Liechtenstein,LI,M Büchel,"['Martin Büchel', 'Marcel Büchel']",2017,Multi
513,3101,San Marino vs Azerbaijan,04-09-2016,"World Cup Qualifiers, Europe, 2018",Azerbaijan,AZ,R Sadqov,['Rashad Sadiqov'],2016,Success
514,3103,Iceland vs Ukraine,05-09-2017,"World Cup Qualifiers, Europe, 2018",Iceland,IS,H Halldórsson,['Hilmar Árni Halldórsson'],2017,Success
515,3103,Iceland vs Ukraine,05-09-2017,"World Cup Qualifiers, Europe, 2018",Iceland,IS,Jóhann Berg Gudmundsson,['Jóhann Berg Gudmundsson'],2017,Success
516,3103,Iceland vs Ukraine,05-09-2017,"World Cup Qualifiers, Europe, 2018",Iceland,IS,B Bjarnason,['Birkir Bjarnason'],2017,Success
517,3105,Armenia vs Denmark,04-09-2017,"World Cup Qualifiers, Europe, 2018",Armenia,AM,A Grigoryan,['Artak Grigoryan'],2017,Success
518,3105,Armenia vs Denmark,04-09-2017,"World Cup Qualifiers, Europe, 2018",Armenia,AM,A Yedigaryan,['Artak Yedigaryan'],2017,Success
519,3105,Armenia vs Denmark,04-09-2017,"World Cup Qualifiers, Europe, 2018",Denmark,DK,J Stryger Larsen,['Jens Stryger Larsen'],2017,Success
520,3107,Italy vs Sweden,13-11-2017,"World Cup Qualifiers, Europe, 2018",Sweden,SE,S Larsson,Sebastian Larsson,2017,Success
521,3113,Sweden vs Luxembourg,07-10-2017,"World Cup Qualifiers, Europe, 2018",Sweden,SE,S Larsson,Sebastian Larsson,2017,Success
522,3113,Sweden vs Luxembourg,07-10-2017,"World Cup Qualifiers, Europe, 2018",Luxembourg,LU,C Martins,['Christopher Martins Pereira'],2017,Success
523,3115,Armenia vs Romania,08-10-2016,"World Cup Qualifiers, Europe, 2018",Armenia,AM,A Grigoryan,['Artak Grigoryan'],2016,Success
524,3116,Liechtenstein vs Spain,05-09-2017,"World Cup Qualifiers, Europe, 2018",Liechtenstein,LI,M Büchel,Martin Büchel,2017,Success
525,3119,Spain vs Israel,24-03-2017,"World Cup Qualifiers, Europe, 2018",Israel,IL,A Cohen,Almog Cohen,2017,Success
526,3124,Andorra vs Hungary,09-06-2017,"World Cup Qualifiers, Europe, 2018",Hungary,HU,B Tóth,['Balázs Tóth'],2017,Success
527,3126,Greece vs Estonia,31-08-2017,"World Cup Qualifiers, Europe, 2018",Estonia,EE,A Dmitrijev,['Artjom Dmitrijev'],2017,Success
528,3126,Greece vs Estonia,31-08-2017,"World Cup Qualifiers, Europe, 2018",Estonia,EE,H Anier,['Hannes Anier'],2017,Success
529,3127,Kazakhstan vs Armenia,08-10-2017,"World Cup Qualifiers, Europe, 2018",Armenia,AM,A Grigoryan,['Artak Grigoryan'],2017,Success
530,3131,Belarus vs Sweden,03-09-2017,"World Cup Qualifiers, Europe, 2018",Sweden,SE,S Larsson,Sebastian Larsson,2017,Success
531,1618,Serbia vs Hungary,11.10.20,Nations League 2020-2021,Serbia,RS,Milenković,['Nikola Milenkovic'],2020,Success
532,1618,Serbia vs Hungary,11.10.20,Nations League 2020-2021,Serbia,RS,Jovic,Luka Jovic,2020,Success
533,1618,Serbia vs Hungary,11.10.20,Nations League 2020-2021,Hungary,HU,Ádám Nagy,['Ádám Nagy'],2020,Success
534,1620,Turkey vs Serbia,14.10.20,Nations League 2020-2021,Serbia,RS,Milenković,['Nikola Milenkovic'],2020,Success
535,1620,Turkey vs Serbia,14.10.20,Nations League 2020-2021,Serbia,RS,Lukic,Sasa Lukic,2020,Success
536,1621,Turkey vs Russia,15.11.20,Nations League 2020-2021,Turkey,TR,Ayhan,['Kaan Ayhan'],2020,Success
537,1622,Hungary vs Serbia,15.11.20,Nations League 2020-2021,Hungary,HU,Ádám Nagy,['Ádám Nagy'],2020,Success
538,1622,Hungary vs Serbia,15.11.20,Nations League 2020-2021,Serbia,RS,Milenković,['Nikola Milenkovic'],2020,Success
539,1622,Hungary vs Serbia,15.11.20,Nations League 2020-2021,Serbia,RS,Lukic,Sasa Lukic,2020,Success
540,1622,Hungary vs Serbia,15.11.20,Nations League 2020-2021,Serbia,RS,Jovic,Luka Jovic,2020,Success
541,1623,Serbia vs Russia,18.11.20,Nations League 2020-2021,Serbia,RS,Milenković,['Nikola Milenkovic'],2020,Success
542,1623,Serbia vs Russia,18.11.20,Nations League 2020-2021,Serbia,RS,Jovic,Luka Jovic,2020,Success
543,1624,Hungary vs Turkey,18.11.20,Nations League 2020-2021,Hungary,HU,Ádám Nagy,['Ádám Nagy'],2020,Success
544,1625,Finland vs Wales,03.09.20,Nations League 2020-2021,Finland,FI,Hradecky,['Lukas Hradecky'],2020,Success
545,1625,Finland vs Wales,03.09.20,Nations League 2020-2021,Finland,FI,Ojala,['Juhani Ojala'],2020,Success
546,1625,Finland vs Wales,03.09.20,Nations League 2020-2021,Wales,WA,Davies,Ben Davies,2020,Success
547,1626,Bulgaria vs Ireland,03.09.20,Nations League 2020-2021,Bulgaria,BG,Georgiev,['Georgi Georgiev'],2020,Success
548,1626,Bulgaria vs Ireland,03.09.20,Nations League 2020-2021,Bulgaria,BG,Kraev,Bozhidar Kraev,2020,Success
549,1627,Wales vs Bulgaria,06.09.20,Nations League 2020-2021,Wales,WA,Davies,Ben Davies,2020,Success
550,1627,Wales vs Bulgaria,06.09.20,Nations League 2020-2021,Bulgaria,BG,Georgiev,['Georgi Georgiev'],2020,Success
551,1627,Wales vs Bulgaria,06.09.20,Nations League 2020-2021,Bulgaria,BG,Kraev,Bozhidar Kraev,2020,Success
552,1628,Ireland vs Finland,06.09.20,Nations League 2020-2021,Finland,FI,Hradecky,['Lukas Hradecky'],2020,Success
553,1628,Ireland vs Finland,06.09.20,Nations League 2020-2021,Finland,FI,Ojala,['Juhani Ojala'],2020,Success
554,1629,Ireland vs Wales,11.10.20,Nations League 2020-2021,Wales,WA,Davies,Ben Davies,2020,Success
555,1630,Finland vs Bulgaria,11.10.20,Nations League 2020-2021,Finland,FI,Hradecky,['Lukas Hradecky'],2020,Success
