"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
10000,0,0,18
20000,2,0.1,20
30000,7,0.205882352941176,34
40000,12,0.272727272727273,44
50000,18,0.310344827586207,58
60000,19,0.316666666666667,60
70000,20,0.32258064516129,62
80000,24,0.347826086956522,69
90000,25,0.337837837837838,74
100000,27,0.350649350649351,77
110000,28,0.358974358974359,78
120000,30,0.365853658536585,82
130000,34,0.377777777777778,90
140000,34,0.373626373626374,91
150000,37,0.355769230769231,104
160000,38,0.361904761904762,105
170000,39,0.354545454545455,110
180000,46,0.389830508474576,118
190000,47,0.385245901639344,122
200000,55,0.407407407407407,135
210000,55,0.398550724637681,138
220000,57,0.401408450704225,142
230000,60,0.394736842105263,152
240000,60,0.387096774193548,155
250000,62,0.389937106918239,159
260000,63,0.391304347826087,161
270000,64,0.392638036809816,163
280000,67,0.396449704142012,169
290000,68,0.395348837209302,172
300000,69,0.385474860335196,179
310000,70,0.384615384615385,182
320000,70,0.380434782608696,184
330000,71,0.375661375661376,189
340000,73,0.382198952879581,191
350000,78,0.39,200
360000,78,0.386138613861386,202
370000,81,0.395121951219512,205
380000,82,0.394230769230769,208
390000,84,0.39622641509434,212
400000,86,0.394495412844037,218
410000,87,0.395454545454545,220
420000,87,0.395454545454545,220
430000,88,0.394618834080717,223
440000,91,0.397379912663755,229
450000,93,0.390756302521008,238
460000,95,0.394190871369295,241
470000,97,0.394308943089431,246
480000,102,0.403162055335968,253
490000,104,0.403100775193798,258
500000,106,0.404580152671756,262
510000,107,0.406844106463878,263
520000,108,0.406015037593985,266
530000,109,0.405204460966543,269
540000,112,0.41025641025641,273
550000,114,0.407142857142857,280
560000,117,0.411971830985915,284
570000,117,0.410526315789474,285
580000,121,0.41296928327645,293
590000,121,0.41296928327645,293
600000,125,0.419463087248322,298
610000,127,0.420529801324503,302
620000,128,0.419672131147541,305
630000,130,0.416666666666667,312
640000,131,0.4185303514377,313
650000,135,0.419254658385093,322
660000,136,0.421052631578947,323
670000,139,0.423780487804878,328
680000,148,0.439169139465875,337
690000,152,0.444444444444444,342
700000,156,0.446991404011461,349
710000,158,0.448863636363636,352
720000,159,0.449152542372881,354
730000,163,0.452777777777778,360
740000,166,0.456043956043956,364
750000,172,0.462365591397849,372
760000,173,0.463806970509383,373
770000,174,0.46524064171123,374
780000,177,0.463350785340314,382
790000,179,0.463730569948187,386
800000,184,0.468193384223919,393
810000,185,0.469543147208122,394
820000,186,0.470886075949367,395
830000,190,0.472636815920398,402
840000,192,0.475247524752475,404
850000,195,0.476772616136919,409
860000,195,0.475609756097561,410
870000,195,0.475609756097561,410
880000,197,0.474698795180723,415
890000,199,0.476076555023923,418
900000,203,0.474299065420561,428
910000,204,0.474418604651163,430
920000,204,0.472222222222222,432
930000,207,0.474770642201835,436
940000,209,0.47716894977169,438
950000,211,0.475225225225225,444
960000,213,0.477578475336323,446
970000,213,0.476510067114094,447
980000,217,0.477973568281938,454
990000,217,0.475877192982456,456
1000000,219,0.477124183006536,459
1010000,220,0.478260869565217,460
1020000,221,0.478354978354978,462
1030000,222,0.478448275862069,464
1040000,222,0.478448275862069,464
1050000,225,0.480769230769231,468
1060000,225,0.479744136460554,469
1070000,227,0.481953290870488,471
1080000,228,0.481012658227848,474
1090000,231,0.48326359832636,478
1100000,232,0.482328482328482,481
1110000,233,0.4824016563147,483
1120000,233,0.4824016563147,483
1130000,235,0.48155737704918,488
1140000,235,0.48155737704918,488
1150000,236,0.481632653061224,490
1160000,237,0.482688391038697,491
1170000,239,0.484787018255578,493
1180000,241,0.486868686868687,495
1190000,243,0.487951807228916,498
1200000,247,0.490079365079365,504
1210000,248,0.491089108910891,505
1220000,248,0.491089108910891,505
1230000,250,0.491159135559921,509
1240000,251,0.492156862745098,510
1250000,253,0.49126213592233,515
1260000,253,0.49031007751938,516
1270000,254,0.491295938104449,517
1280000,255,0.492277992277992,518
1290000,256,0.492307692307692,520
1300000,259,0.495219885277247,523
1310000,260,0.49618320610687,524
1320000,261,0.497142857142857,525
1330000,263,0.495291902071563,531
1340000,264,0.496240601503759,532
1350000,267,0.498134328358209,536
1360000,268,0.499068901303538,537
1370000,268,0.49814126394052,538
1380000,269,0.498148148148148,540
1390000,269,0.495395948434622,543
1400000,273,0.49908592321755,547
1410000,276,0.501818181818182,550
1420000,276,0.501818181818182,550
1430000,276,0.499095840867993,553
1440000,276,0.499095840867993,553
1450000,277,0.5,554
1460000,280,0.502692998204668,557
1470000,280,0.502692998204668,557
1480000,281,0.502683363148479,559
1490000,284,0.505338078291815,562
1500000,285,0.50531914893617,564
1510000,285,0.50531914893617,564
1520000,285,0.503533568904594,566
1530000,286,0.502636203866432,569
1540000,287,0.503508771929825,570
1550000,287,0.502626970227671,571
1560000,288,0.50261780104712,573
1570000,288,0.500869565217391,575
1580000,289,0.499136442141624,579
1590000,289,0.499136442141624,579
1600000,291,0.5,582
1610000,292,0.500857632933105,583
1620000,292,0.500857632933105,583
1630000,293,0.501712328767123,584
1640000,295,0.502555366269165,587
1650000,298,0.504230118443316,591
1660000,298,0.504230118443316,591
1670000,299,0.501677852348993,596
1680000,300,0.50251256281407,597
1690000,300,0.50251256281407,597
1700000,302,0.502495840266223,601
