"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
2090000,165,0.243362831858407,678
2100000,167,0.245227606461087,681
2110000,167,0.245227606461087,681
2120000,167,0.245227606461087,681
2130000,167,0.244152046783626,684
2140000,167,0.244152046783626,684
2150000,167,0.243795620437956,685
2160000,167,0.243085880640466,687
2170000,167,0.242732558139535,688
2180000,168,0.243125904486252,691
2190000,168,0.242424242424242,693
2200000,169,0.242816091954023,696
2210000,170,0.243204577968526,699
2220000,170,0.242857142857143,700
2230000,171,0.243589743589744,702
2240000,171,0.243243243243243,703
2250000,171,0.242553191489362,705
2260000,171,0.241867043847242,707
2270000,172,0.242595204513399,709
2280000,173,0.242296918767507,714
2290000,173,0.242296918767507,714
2300000,173,0.241620111731844,716
2310000,173,0.241620111731844,716
2320000,173,0.241283124128312,717
2330000,173,0.240947075208914,718
2340000,173,0.240947075208914,718
2350000,173,0.239612188365651,722
2360000,174,0.240331491712707,724
2370000,174,0.240331491712707,724
2380000,174,0.240331491712707,724
2390000,174,0.240331491712707,724
2400000,174,0.237704918032787,732
2410000,174,0.236413043478261,736
2420000,174,0.236413043478261,736
2430000,175,0.236486486486486,740
2440000,175,0.236486486486486,740
2450000,175,0.236167341430499,741
2460000,176,0.235609103078983,747
2470000,176,0.235294117647059,748
2480000,176,0.234666666666667,750
2490000,177,0.235685752330226,751
2500000,179,0.237086092715232,755
2510000,179,0.237086092715232,755
2520000,179,0.236147757255937,758
2530000,180,0.236530880420499,761
2540000,181,0.237221494102228,763
2550000,181,0.236292428198433,766
2560000,181,0.235677083333333,768
2570000,181,0.235677083333333,768
2580000,181,0.234760051880674,771
2590000,181,0.233850129198966,774
2600000,182,0.234234234234234,777
2610000,182,0.233933161953728,778
2620000,183,0.234615384615385,780
2630000,185,0.235969387755102,784
2640000,186,0.236641221374046,786
2650000,187,0.237309644670051,788
2660000,187,0.237008871989861,789
2670000,187,0.236708860759494,790
2680000,187,0.236111111111111,792
2690000,187,0.235813366960908,793
2700000,188,0.236477987421384,795
2710000,189,0.237437185929648,796
2720000,189,0.236842105263158,798
2730000,191,0.238154613466334,802
2740000,191,0.23785803237858,803
2750000,191,0.23785803237858,803
2760000,191,0.23697270471464,806
2770000,191,0.23697270471464,806
2780000,193,0.238271604938272,810
2790000,194,0.23921085080148,811
2800000,195,0.239852398523985,813
2810000,196,0.240786240786241,814
2820000,196,0.23960880195599,818
2830000,196,0.239316239316239,819
2840000,196,0.239316239316239,819
2850000,198,0.240583232077764,823
2860000,198,0.239709443099274,826
2870000,198,0.239709443099274,826
2880000,198,0.238841978287093,829
2890000,199,0.239470517448857,831
2900000,199,0.239470517448857,831
2910000,199,0.238895558223289,833
2920000,199,0.238609112709832,834
2930000,200,0.238095238095238,840
2940000,200,0.237812128418549,841
2950000,200,0.237529691211401,842
2960000,200,0.237247924080664,843
2970000,200,0.237247924080664,843
2980000,201,0.238151658767773,844
2990000,201,0.23758865248227,846
3000000,203,0.237704918032787,854
3010000,203,0.237426900584795,855
3020000,203,0.236872812135356,857
3030000,203,0.236872812135356,857
3040000,204,0.236933797909408,861
3050000,204,0.236658932714617,862
3060000,205,0.237268518518519,864
3070000,205,0.236994219653179,865
3080000,208,0.239355581127733,869
3090000,208,0.239355581127733,869
3100000,208,0.239080459770115,870
3110000,208,0.239080459770115,870
3120000,208,0.239080459770115,870
3130000,208,0.237714285714286,875
3140000,208,0.237714285714286,875
3150000,208,0.237172177879133,877
3160000,208,0.236902050113895,878
3170000,208,0.236902050113895,878
3180000,209,0.2375,880
3190000,209,0.2375,880
3200000,209,0.236425339366516,884
