"interval","sum_mv_prediction_correct","average_mv_prediction_correct","sample_size"
4890000,1,0.5,2
4900000,1,0.5,2
4910000,1,0.5,2
4920000,1,0.5,2
4930000,1,0.5,2
4940000,1,0.5,2
4950000,1,0.5,2
4960000,1,0.5,2
4970000,1,0.5,2
4980000,1,0.5,2
4990000,1,0.5,2
5e+06,1,0.5,2
5010000,1,0.5,2
5020000,1,0.5,2
5030000,1,0.5,2
5040000,1,0.5,2
5050000,1,0.5,2
5060000,1,0.5,2
5070000,1,0.5,2
5080000,1,0.5,2
5090000,1,0.5,2
5100000,1,0.5,2
5110000,1,0.5,2
5120000,1,0.5,2
5130000,1,0.5,2
5140000,1,0.5,2
5150000,1,0.5,2
5160000,1,0.5,2
5170000,1,0.5,2
5180000,1,0.5,2
5190000,1,0.5,2
5200000,1,0.5,2
5210000,1,0.5,2
5220000,1,0.5,2
5230000,1,0.5,2
5240000,1,0.5,2
5250000,1,0.5,2
5260000,1,0.5,2
5270000,1,0.5,2
5280000,1,0.5,2
5290000,1,0.5,2
5300000,1,0.5,2
5310000,1,0.5,2
5320000,1,0.5,2
5330000,1,0.5,2
5340000,1,0.5,2
5350000,1,0.5,2
5360000,1,0.5,2
5370000,1,0.5,2
5380000,1,0.5,2
5390000,1,0.5,2
5400000,1,0.5,2
5410000,1,0.5,2
5420000,1,0.5,2
5430000,1,0.5,2
5440000,1,0.5,2
5450000,1,0.5,2
5460000,1,0.5,2
5470000,1,0.5,2
5480000,1,0.5,2
5490000,1,0.5,2
5500000,1,0.5,2
5510000,1,0.5,2
5520000,1,0.5,2
5530000,1,0.5,2
5540000,1,0.5,2
5550000,1,0.5,2
5560000,1,0.5,2
5570000,1,0.5,2
5580000,1,0.5,2
5590000,1,0.5,2
5600000,1,0.5,2
5610000,1,0.5,2
5620000,1,0.5,2
5630000,1,0.5,2
5640000,1,0.5,2
5650000,1,0.5,2
5660000,1,0.5,2
5670000,1,0.5,2
5680000,1,0.5,2
5690000,1,0.5,2
5700000,1,0.5,2
5710000,1,0.5,2
5720000,1,0.5,2
5730000,1,0.5,2
5740000,1,0.5,2
5750000,1,0.5,2
5760000,1,0.5,2
5770000,1,0.5,2
5780000,1,0.5,2
5790000,1,0.5,2
5800000,1,0.5,2
5810000,1,0.5,2
5820000,1,0.5,2
5830000,1,0.5,2
5840000,1,0.5,2
5850000,1,0.5,2
5860000,1,0.5,2
5870000,1,0.5,2
5880000,1,0.5,2
5890000,1,0.5,2
5900000,1,0.5,2
5910000,1,0.5,2
5920000,1,0.5,2
5930000,1,0.5,2
5940000,1,0.5,2
5950000,1,0.5,2
5960000,1,0.5,2
5970000,1,0.5,2
5980000,1,0.5,2
5990000,1,0.5,2
6e+06,1,0.5,2
6010000,1,0.5,2
6020000,1,0.5,2
6030000,1,0.5,2
6040000,1,0.5,2
6050000,1,0.5,2
6060000,1,0.5,2
6070000,1,0.5,2
6080000,1,0.5,2
6090000,1,0.5,2
6100000,1,0.5,2
6110000,1,0.5,2
6120000,1,0.5,2
6130000,1,0.5,2
6140000,1,0.5,2
6150000,1,0.5,2
6160000,1,0.5,2
6170000,1,0.5,2
6180000,1,0.5,2
6190000,1,0.5,2
6200000,1,0.5,2
6210000,1,0.5,2
6220000,1,0.5,2
6230000,1,0.5,2
6240000,1,0.5,2
6250000,1,0.5,2
6260000,1,0.5,2
6270000,1,0.5,2
6280000,1,0.5,2
6290000,1,0.5,2
6300000,1,0.5,2
6310000,1,0.5,2
6320000,1,0.5,2
6330000,1,0.5,2
6340000,1,0.5,2
6350000,1,0.5,2
6360000,1,0.5,2
6370000,1,0.5,2
6380000,1,0.5,2
6390000,1,0.5,2
6400000,1,0.5,2
6410000,1,0.5,2
6420000,1,0.5,2
6430000,1,0.5,2
6440000,1,0.5,2
6450000,1,0.5,2
6460000,1,0.5,2
6470000,1,0.5,2
6480000,1,0.5,2
6490000,1,0.5,2
6500000,1,0.5,2
6510000,1,0.5,2
6520000,1,0.5,2
6530000,1,0.5,2
6540000,1,0.5,2
6550000,1,0.5,2
6560000,1,0.5,2
6570000,1,0.5,2
6580000,1,0.5,2
6590000,1,0.5,2
6600000,1,0.5,2
6610000,1,0.5,2
6620000,1,0.5,2
6630000,1,0.5,2
6640000,1,0.5,2
6650000,1,0.5,2
6660000,1,0.5,2
6670000,1,0.5,2
6680000,1,0.5,2
6690000,1,0.5,2
6700000,1,0.5,2
6710000,1,0.5,2
6720000,1,0.5,2
6730000,1,0.5,2
6740000,1,0.5,2
6750000,1,0.5,2
6760000,1,0.5,2
6770000,1,0.5,2
6780000,1,0.5,2
6790000,1,0.5,2
